adapter,budget_hit,error,evicted_kv_mib,extra_arrival_index,extra_backend,extra_bits,extra_builtin_request_fallback,extra_cache_rebuild_reason,extra_cache_reused,extra_effective_prompt_chars,extra_env,extra_family,extra_gpu0_peak_memory_mib,extra_gpu1_peak_memory_mib,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_history_turns,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_loss_em,extra_metric_loss_f1,extra_metric_loss_rouge_l,extra_model,extra_primary_metric,extra_profile_note,extra_prompt_text,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_first_token_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_prefill_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,kv_cumulative_mib,kv_incremental_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,recompute_ms,request_id,resident_kv_mib_after,resident_kv_mib_before,resident_memory_mib,restore_ms,session_id,split,task,ttft_ms,turn_index
h2o,False,,0.0,13,qwen2_h2o,,false,,,504,edgekv-h2o,h2o,7580.85205078125,7610.10546875,30,0.15,15,30,448,102,448,0.15,15,"[""User: Context:\nTailGuardKV keeps per-session KV state.\n\nQuestion:\nWhat does resident KV mean?\nAnswer:"", ""Assistant: resident KV is the portion of cached key/value state still kept in memory"", ""User: Context:\nTailGuardKV tracks offloaded and dropped state separately.\n\nQuestion:\nWhich one causes recompute?\nAnswer:"", ""Assistant: dropped state causes recompute when the session returns""]",,,,,,,,,,1.0,0.8,0.8,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session A returns after other sessions have occupied memory.

Question:
What happens if its state was offloaded?
Answer:",,the system performs a restore before continuing,data/fixtures/pilot_session_trace_requests.jsonl,0.0,105.59031367301941,1107.5279638171196,10583.427488803864,104.93005439639091,0.057484954595565796,0.44342875480651855,1108.297225087881,0.09999051690101624,first_token,persistent,1.64703369140625,1.64703369140625,0.6588134765625,1108.297225087881,medium,True,True," 
If the state for a session was offloaded, it means that the session",15190.95751953125,h2o_heavy15_recent15,0.0,1.0,0.0,session_a_turn_002__pressure_r1_c2,1.64703369140625,0.98822021484375,9383.11328125,0.0,session-a__pressure_r1_c2,eval,qa,105.59031367301941,2
h2o,False,,0.0,14,qwen2_h2o,,false,,,512,edgekv-h2o,h2o,7574.35693359375,7600.3447265625,26,0.15,13,26,448,91,448,0.15,13,"[""User: Summarize:\nSession C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.\nSummary:"", ""Assistant: The report distinguishes policy budget filtering from real backend budget hits under concurrency.""]",,,,,,,,,,1.0,0.9333333333333333,0.9333333333333333,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The second turn of session C explains that a resident trace should show global resident KV near the configured budget and expose queueing if pressure remains too high.
Summary:",,A good trace shows resident KV near budget and may expose queueing under sustained pressure.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,104.04875129461288,1107.370425015688,10583.427488803864,103.45537588000298,0.057484954595565796,0.3991276025772095,1108.0688312649727,0.09197741746902466,first_token,persistent,1.42742919921875,1.42742919921875,0.87841796875,1108.0688312649727,long,True,True," 
Session C discusses that a long memory report should indicate when memory is being used",15174.70166015625,h2o_heavy15_recent15,0.0,1.0,0.0,session_c_turn_001__pressure_r1_c1,1.42742919921875,0.54901123046875,9383.11328125,0.0,session-c__pressure_r1_c1,eval,summary,104.04875129461288,1
h2o,False,,0.0,15,qwen2_h2o,,false,,,512,edgekv-h2o,h2o,7575.07470703125,7601.0625,26,0.15,13,26,448,91,448,0.15,13,"[""User: Summarize:\nSession C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.\nSummary:"", ""Assistant: The report distinguishes policy budget filtering from real backend budget hits under concurrency.""]",,,,,,,,,,1.0,0.9333333333333333,0.9333333333333333,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The second turn of session C explains that a resident trace should show global resident KV near the configured budget and expose queueing if pressure remains too high.
Summary:",,A good trace shows resident KV near budget and may expose queueing under sustained pressure.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,102.92209684848785,1106.601044535637,10583.427488803864,102.3339219391346,0.057484954595565796,0.39644166827201843,1107.2947569191456,0.09456649422645569,first_token,persistent,1.42742919921875,1.42742919921875,0.87841796875,1107.2947569191456,long,True,True," 
Session C discusses that a long memory report should indicate when memory is being used",15176.13720703125,h2o_heavy15_recent15,0.0,1.0,0.0,session_c_turn_001__pressure_r1_c2,1.42742919921875,0.54901123046875,9383.11328125,0.0,session-c__pressure_r1_c2,eval,summary,102.92209684848785,1
h2o,False,,0.0,16,qwen2_h2o,,false,,,131,edgekv-h2o,h2o,7536.45654296875,7541.6005859375,6,0.15,3,6,448,23,448,0.15,3,[],,,,,,,,,,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session E is another concurrent request stream.

Question:
What metric should increase when global pressure rises?
Answer:",,budget hit rate should increase as global pressure rises,data/fixtures/pilot_session_trace_requests.jsonl,0.0,88.37469294667244,1086.8502035737038,10583.427488803864,87.97413110733032,0.057484954595565796,0.20897388458251953,1087.3755030333996,0.09247288107872009,first_token,persistent,0.32940673828125,0.32940673828125,0.32940673828125,1087.3755030333996,short,True,True, The answer is not provided in the text. Please provide more information about the context,15078.05712890625,h2o_heavy15_recent15,0.0,1.0,0.0,session_e_turn_000__pressure_r1_c1,0.32940673828125,0.0,9383.11328125,0.0,session-e__pressure_r1_c1,eval,qa,88.37469294667244,0
h2o,False,,0.0,17,qwen2_h2o,,false,,,131,edgekv-h2o,h2o,7536.62744140625,7541.771484375,6,0.15,3,6,448,23,448,0.15,3,[],,,,,,,,,,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session E is another concurrent request stream.

Question:
What metric should increase when global pressure rises?
Answer:",,budget hit rate should increase as global pressure rises,data/fixtures/pilot_session_trace_requests.jsonl,0.0,88.76976370811462,1095.2655747532845,10583.427488803864,88.36128562688828,0.057484954595565796,0.2099834382534027,1095.776230096817,0.09686127305030823,first_token,persistent,0.32940673828125,0.32940673828125,0.32940673828125,1095.776230096817,short,True,True, The answer is not provided in the text. Please provide more information about the context,15078.39892578125,h2o_heavy15_recent15,0.0,1.0,0.0,session_e_turn_000__pressure_r1_c2,0.32940673828125,0.0,9383.11328125,0.0,session-e__pressure_r1_c2,eval,qa,88.76976370811462,0
h2o,False,,0.0,18,qwen2_h2o,,false,,,678,edgekv-h2o,h2o,7601.73193359375,7640.4833984375,40,0.15,20,40,448,134,448,0.15,20,"[""User: Summarize:\nSession B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.\nSummary:"", ""Assistant: Offloading reduces memory pressure but can add restore latency when the session resumes."", ""User: Summarize:\nThe follow-up for session B discusses how restore events can increase TTFT even when average memory drops.\nSummary:"", ""Assistant: Restore events can raise TTFT even if average memory usage goes down.""]",,,,,,,,,,1.0,0.7142857142857143,0.7142857142857143,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session B comes back after partial eviction. The system may need to restore or recompute part of its KV cache before generating the next answer.
Summary:",,"When session B returns after eviction, the backend may restore or recompute cached state.",data/fixtures/pilot_session_trace_requests.jsonl,0.0,139.80694115161896,1143.552154302597,10583.427488803864,139.05899226665497,0.057484954595565796,0.5419999361038208,1144.4263458251953,0.09958446025848389,first_token,persistent,2.196044921875,2.196044921875,0.87841796875,1144.4263458251953,medium,True,True," 
The system may need to restore or regenerate parts of the key-value (KV",15242.21533203125,h2o_heavy15_recent15,0.13533834586466165,0.8646616541353384,0.0,session_b_turn_002__pressure_r1_c1,2.196044921875,1.317626953125,9383.11328125,0.0,session-b__pressure_r1_c1,eval,summary,139.80694115161896,2
h2o,False,,0.0,19,qwen2_h2o,,false,,,678,edgekv-h2o,h2o,7602.83251953125,7641.583984375,40,0.15,20,40,448,134,448,0.15,20,"[""User: Summarize:\nSession B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.\nSummary:"", ""Assistant: Offloading reduces memory pressure but can add restore latency when the session resumes."", ""User: Summarize:\nThe follow-up for session B discusses how restore events can increase TTFT even when average memory drops.\nSummary:"", ""Assistant: Restore events can raise TTFT even if average memory usage goes down.""]",,,,,,,,,,1.0,0.7142857142857143,0.7142857142857143,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session B comes back after partial eviction. The system may need to restore or recompute part of its KV cache before generating the next answer.
Summary:",,"When session B returns after eviction, the backend may restore or recompute cached state.",data/fixtures/pilot_session_trace_requests.jsonl,0.0,137.6054398715496,1141.783181577921,10583.427488803864,136.88674941658974,0.057484954595565796,0.5063153803348541,1142.600379884243,0.09966269135475159,first_token,persistent,2.196044921875,2.196044921875,0.87841796875,1142.600379884243,medium,True,True," 
The system may need to restore or regenerate parts of the key-value (KV",15244.41650390625,h2o_heavy15_recent15,0.13533834586466165,0.8646616541353384,0.0,session_b_turn_002__pressure_r1_c2,2.196044921875,1.317626953125,9383.11328125,0.0,session-b__pressure_r1_c2,eval,summary,137.6054398715496,2
h2o,False,,0.0,20,qwen2_h2o,,false,,,354,edgekv-h2o,h2o,7555.89794921875,7573.5751953125,18,0.15,9,18,448,63,448,0.15,9,"[""User: Context:\nSession D arrives while other sessions are still active.\n\nQuestion:\nWhy can that trigger eviction?\nAnswer:"", ""Assistant: because the global resident KV budget may be exceeded when multiple sessions overlap""]",,,,,,,,,,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session D continues after a crowded interval.

Question:
What backend behavior should differ from independent requests?
Answer:",,"interleaved sessions should trigger eviction, restore, recompute, or queue behavior that independent requests do not show",data/fixtures/pilot_session_trace_requests.jsonl,0.0,96.71812877058983,1093.2441055774689,10583.427488803864,96.13997489213943,0.057484954595565796,0.35641714930534363,1093.937661498785,0.10733306407928467,first_token,persistent,0.98822021484375,0.98822021484375,0.6588134765625,1093.937661498785,medium,True,True," 
The response times and the order of processing may differ from when the system handles",15129.47314453125,h2o_heavy15_recent15,0.09523809523809523,0.9047619047619048,0.0,session_d_turn_001__pressure_r1_c1,0.98822021484375,0.32940673828125,9383.11328125,0.0,session-d__pressure_r1_c1,eval,qa,96.71812877058983,1
h2o,False,,0.0,21,qwen2_h2o,,false,,,354,edgekv-h2o,h2o,7556.39697265625,7574.07421875,18,0.15,9,18,448,63,448,0.15,9,"[""User: Context:\nSession D arrives while other sessions are still active.\n\nQuestion:\nWhy can that trigger eviction?\nAnswer:"", ""Assistant: because the global resident KV budget may be exceeded when multiple sessions overlap""]",,,,,,,,,,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session D continues after a crowded interval.

Question:
What backend behavior should differ from independent requests?
Answer:",,"interleaved sessions should trigger eviction, restore, recompute, or queue behavior that independent requests do not show",data/fixtures/pilot_session_trace_requests.jsonl,0.0,93.91694515943527,1093.3637507259846,10583.427488803864,93.40504929423332,0.057484954595565796,0.3211982548236847,1093.961875885725,0.09203329682350159,first_token,persistent,0.98822021484375,0.98822021484375,0.6588134765625,1093.961875885725,medium,True,True," 
The response times and the order of processing may differ from when the system handles",15130.47119140625,h2o_heavy15_recent15,0.09523809523809523,0.9047619047619048,0.0,session_d_turn_001__pressure_r1_c2,0.98822021484375,0.32940673828125,9383.11328125,0.0,session-d__pressure_r1_c2,eval,qa,93.91694515943527,1
h2o,False,,0.0,22,qwen2_h2o,,false,,,802,edgekv-h2o,h2o,7605.01123046875,7646.7314453125,42,0.15,21,42,448,144,448,0.15,21,"[""User: Summarize:\nSession C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.\nSummary:"", ""Assistant: The report distinguishes policy budget filtering from real backend budget hits under concurrency."", ""User: Summarize:\nThe second turn of session C explains that a resident trace should show global resident KV near the configured budget and expose queueing if pressure remains too high.\nSummary:"", ""Assistant: A good trace shows resident KV near budget and may expose queueing under sustained pressure.""]",,,,,,,,,,1.0,0.6875,0.6875,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The final session C turn closes the trace by comparing action distributions under different budgets and checking whether backend events align with the raw CSV.
Summary:",,The final turn checks that budget-dependent action shifts align with backend events in the raw CSV.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,136.9093880057335,1150.195375084877,10583.427488803864,136.14173233509064,0.057484954595565796,0.5535148084163666,1151.0771103203297,0.11615082621574402,first_token,persistent,2.30584716796875,2.30584716796875,0.87841796875,1151.0771103203297,long,True,True," 
The session compares action distributions across various budgets and verifies if backend events match the",15251.74267578125,h2o_heavy15_recent15,0.0,1.0,0.0,session_c_turn_002__pressure_r1_c1,2.30584716796875,1.42742919921875,9383.11328125,0.0,session-c__pressure_r1_c1,eval,summary,136.9093880057335,2
h2o,False,,0.0,23,qwen2_h2o,,false,,,802,edgekv-h2o,h2o,7606.16650390625,7647.88671875,42,0.15,21,42,448,144,448,0.15,21,"[""User: Summarize:\nSession C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.\nSummary:"", ""Assistant: The report distinguishes policy budget filtering from real backend budget hits under concurrency."", ""User: Summarize:\nThe second turn of session C explains that a resident trace should show global resident KV near the configured budget and expose queueing if pressure remains too high.\nSummary:"", ""Assistant: A good trace shows resident KV near budget and may expose queueing under sustained pressure.""]",,,,,,,,,,1.0,0.6875,0.6875,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The final session C turn closes the trace by comparing action distributions under different budgets and checking whether backend events align with the raw CSV.
Summary:",,The final turn checks that budget-dependent action shifts align with backend events in the raw CSV.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,138.33501935005188,1142.7219323813915,10583.427488803864,137.56857067346573,0.057484954595565796,0.5666725337505341,1143.5963027179241,0.09743869304656982,first_token,persistent,2.30584716796875,2.30584716796875,0.87841796875,1143.5963027179241,long,True,True," 
The session compares action distributions across various budgets and verifies if backend events match the",15254.05322265625,h2o_heavy15_recent15,0.0,1.0,0.0,session_c_turn_002__pressure_r1_c2,2.30584716796875,1.42742919921875,9383.11328125,0.0,session-c__pressure_r1_c2,eval,summary,138.33501935005188,2
h2o,False,,0.0,0,qwen2_h2o,,false,,,95,edgekv-h2o,h2o,7531.26123046875,7536.4697265625,8,0.2,4,8,448,21,448,0.2,4,[],,,,,,,,,,1.0,0.6799999999999999,0.84,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
TailGuardKV keeps per-session KV state.

Question:
What does resident KV mean?
Answer:",,resident KV is the portion of cached key/value state still kept in memory,data/fixtures/pilot_session_trace_requests.jsonl,0.0,91.08572453260422,1092.7158743143082,10453.673616051674,90.58340638875961,0.058379024267196655,0.19248202443122864,1093.3442302048206,0.1788213849067688,first_token,persistent,0.439208984375,0.439208984375,0.439208984375,1093.3442302048206,short,True,True," In the context of Tailwind's Tailwind.KV module.

Question:
How",15067.73095703125,h2o_heavy20_recent20,0.0,1.0,0.0,session_a_turn_000__pressure_r1_c1,0.439208984375,0.0,9578.6484375,0.0,session-a__pressure_r1_c1,calibration,qa,91.08572453260422,0
h2o,False,,0.0,1,qwen2_h2o,,false,,,95,edgekv-h2o,h2o,7531.48681640625,7536.6953125,8,0.2,4,8,448,21,448,0.2,4,[],,,,,,,,,,1.0,0.6799999999999999,0.84,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
TailGuardKV keeps per-session KV state.

Question:
What does resident KV mean?
Answer:",,resident KV is the portion of cached key/value state still kept in memory,data/fixtures/pilot_session_trace_requests.jsonl,0.0,89.38748016953468,1096.625193953514,10453.673616051674,88.99402990937233,0.058379024267196655,0.18789619207382202,1097.132459282875,0.09921565651893616,first_token,persistent,0.439208984375,0.439208984375,0.439208984375,1097.132459282875,short,True,True," In the context of Tailwind's Tailwind.KV module.

Question:
How",15068.18212890625,h2o_heavy20_recent20,0.0,1.0,0.0,session_a_turn_000__pressure_r1_c2,0.439208984375,0.0,9578.6484375,0.0,session-a__pressure_r1_c2,calibration,qa,89.38748016953468,0
h2o,False,,0.0,2,qwen2_h2o,,false,,,193,edgekv-h2o,h2o,7541.69482421875,7551.6533203125,14,0.2,7,14,448,37,448,0.2,7,[],,,,,,,,,,1.0,0.8571428571428571,0.9285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.
Summary:",,Offloading reduces memory pressure but can add restore latency when the session resumes.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,93.69086846709251,1105.699349194765,10453.673616051674,93.2244025170803,0.058379024267196655,0.2551041543483734,1106.289766728878,0.09972602128982544,first_token,persistent,0.76861572265625,0.76861572265625,0.76861572265625,1106.289766728878,medium,True,True," Session B discusses cache eviction and restoration expenses, highlighting the financial impact of cache replacement",15093.34814453125,h2o_heavy20_recent20,0.12857142857142856,0.8714285714285714,0.0,session_b_turn_000__pressure_r1_c1,0.76861572265625,0.0,9578.6484375,0.0,session-b__pressure_r1_c1,calibration,summary,93.69086846709251,0
h2o,False,,0.0,3,qwen2_h2o,,false,,,193,edgekv-h2o,h2o,7542.08447265625,7552.04296875,14,0.2,7,14,448,37,448,0.2,7,[],,,,,,,,,,1.0,0.8571428571428571,0.9285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.
Summary:",,Offloading reduces memory pressure but can add restore latency when the session resumes.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,91.68031439185143,1099.111918359995,10453.673616051674,91.24632179737091,0.058379024267196655,0.23070350289344788,1099.6463298797607,0.09190663695335388,first_token,persistent,0.76861572265625,0.76861572265625,0.76861572265625,1099.6463298797607,medium,True,True," Session B discusses cache eviction and restoration expenses, highlighting the financial impact of cache replacement",15094.12744140625,h2o_heavy20_recent20,0.12857142857142856,0.8714285714285714,0.0,session_b_turn_000__pressure_r1_c2,0.76861572265625,0.0,9578.6484375,0.0,session-b__pressure_r1_c2,calibration,summary,91.68031439185143,0
h2o,False,,0.0,4,qwen2_h2o,,false,,,301,edgekv-h2o,h2o,7557.29248046875,7574.9697265625,24,0.2,12,24,448,63,448,0.2,12,"[""User: Context:\nTailGuardKV keeps per-session KV state.\n\nQuestion:\nWhat does resident KV mean?\nAnswer:"", ""Assistant: resident KV is the portion of cached key/value state still kept in memory""]",,,,,,,,,,1.0,0.7272727272727273,0.8181818181818181,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
TailGuardKV tracks offloaded and dropped state separately.

Question:
Which one causes recompute?
Answer:",,dropped state causes recompute when the session returns,data/fixtures/pilot_session_trace_requests.jsonl,0.0,95.7425944507122,1099.1068631410599,10453.673616051674,95.24370729923248,0.058379024267196655,0.3021061420440674,1099.7361429035664,0.09537115693092346,first_token,persistent,1.317626953125,1.317626953125,0.87841796875,1099.7361429035664,short,True,True," 
Recompute typically occurs due to changes in the input or state that are not",15132.26220703125,h2o_heavy20_recent20,0.0,1.0,0.0,session_a_turn_001__pressure_r1_c1,1.317626953125,0.439208984375,9578.6484375,0.0,session-a__pressure_r1_c1,calibration,qa,95.7425944507122,1
h2o,False,,0.0,5,qwen2_h2o,,false,,,301,edgekv-h2o,h2o,7557.95556640625,7575.6328125,24,0.2,12,24,448,63,448,0.2,12,"[""User: Context:\nTailGuardKV keeps per-session KV state.\n\nQuestion:\nWhat does resident KV mean?\nAnswer:"", ""Assistant: resident KV is the portion of cached key/value state still kept in memory""]",,,,,,,,,,1.0,0.7272727272727273,0.8181818181818181,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
TailGuardKV tracks offloaded and dropped state separately.

Question:
Which one causes recompute?
Answer:",,dropped state causes recompute when the session returns,data/fixtures/pilot_session_trace_requests.jsonl,0.0,97.11804613471031,1110.7919588685036,10453.673616051674,96.61795943975449,0.058379024267196655,0.3075599670410156,1111.4521846175194,0.09619444608688354,first_token,persistent,1.317626953125,1.317626953125,0.87841796875,1111.4521846175194,short,True,True," 
Recompute typically occurs due to changes in the input or state that are not",15133.58837890625,h2o_heavy20_recent20,0.0,1.0,0.0,session_a_turn_001__pressure_r1_c2,1.317626953125,0.439208984375,9578.6484375,0.0,session-a__pressure_r1_c2,calibration,qa,97.11804613471031,1
h2o,False,,0.0,6,qwen2_h2o,,false,,,209,edgekv-h2o,h2o,7542.68310546875,7552.3447265625,14,0.2,7,14,448,36,448,0.2,7,[],,,,,,,,,,1.0,0.9285714285714286,0.9285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.
Summary:",,The report distinguishes policy budget filtering from real backend budget hits under concurrency.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,91.12338349223137,1099.5075032114983,10453.673616051674,90.65534919500351,0.058379024267196655,0.26123225688934326,1100.123293697834,0.09090453386306763,first_token,persistent,0.76861572265625,0.76861572265625,0.76861572265625,1100.123293697834,long,True,True," Session C focuses on memory management techniques for handling multiple conversations, known as memory budget",15095.02783203125,h2o_heavy20_recent20,0.0,1.0,0.0,session_c_turn_000__pressure_r1_c1,0.76861572265625,0.0,9578.6484375,0.0,session-c__pressure_r1_c1,calibration,summary,91.12338349223137,0
h2o,False,,0.0,7,qwen2_h2o,,false,,,209,edgekv-h2o,h2o,7543.07275390625,7552.734375,14,0.2,7,14,448,36,448,0.2,7,[],,,,,,,,,,1.0,0.9285714285714286,0.9285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.
Summary:",,The report distinguishes policy budget filtering from real backend budget hits under concurrency.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,91.16111323237419,1104.3322123587132,10453.673616051674,90.71287140250206,0.058379024267196655,0.25656819343566895,1104.8975698649883,0.09088590741157532,first_token,persistent,0.76861572265625,0.76861572265625,0.76861572265625,1104.8975698649883,long,True,True," Session C focuses on memory management techniques for handling multiple conversations, known as memory budget",15095.80712890625,h2o_heavy20_recent20,0.0,1.0,0.0,session_c_turn_000__pressure_r1_c2,0.76861572265625,0.0,9578.6484375,0.0,session-c__pressure_r1_c2,calibration,summary,91.16111323237419,0
h2o,False,,0.0,8,qwen2_h2o,,false,,,426,edgekv-h2o,h2o,7571.07373046875,7594.3896484375,32,0.2,16,32,448,82,448,0.2,16,"[""User: Summarize:\nSession B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.\nSummary:"", ""Assistant: Offloading reduces memory pressure but can add restore latency when the session resumes.""]",,,,,,,,,,1.0,0.41666666666666663,0.41666666666666663,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The follow-up for session B discusses how restore events can increase TTFT even when average memory drops.
Summary:",,Restore events can raise TTFT even if average memory usage goes down.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,104.12566363811493,1116.9595532119274,10453.673616051674,103.52186858654022,0.058379024267196655,0.4104301333427429,1117.6646798849106,0.09021162986755371,first_token,persistent,1.7568359375,1.7568359375,0.98822021484375,1117.6646798849106,medium,True,True," 
Restore events can extend TTFT despite a reduction in average memory usage. 

",15165.46337890625,h2o_heavy20_recent20,0.0,1.0,0.0,session_b_turn_001__pressure_r1_c1,1.7568359375,0.76861572265625,9578.6484375,0.0,session-b__pressure_r1_c1,calibration,summary,104.12566363811493,1
h2o,False,,0.0,9,qwen2_h2o,,false,,,426,edgekv-h2o,h2o,7571.95556640625,7595.271484375,32,0.2,16,32,448,82,448,0.2,16,"[""User: Summarize:\nSession B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.\nSummary:"", ""Assistant: Offloading reduces memory pressure but can add restore latency when the session resumes.""]",,,,,,,,,,1.0,0.41666666666666663,0.41666666666666663,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The follow-up for session B discusses how restore events can increase TTFT even when average memory drops.
Summary:",,Restore events can raise TTFT even if average memory usage goes down.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,102.98698022961617,1108.2306988537312,10453.673616051674,102.38947719335556,0.058379024267196655,0.38775429129600525,1108.9220829308033,0.09766966104507446,first_token,persistent,1.7568359375,1.7568359375,0.98822021484375,1108.9220829308033,medium,True,True," 
Restore events can extend TTFT despite a reduction in average memory usage. 

",15167.22705078125,h2o_heavy20_recent20,0.0,1.0,0.0,session_b_turn_001__pressure_r1_c2,1.7568359375,0.76861572265625,9578.6484375,0.0,session-b__pressure_r1_c2,calibration,summary,102.98698022961617,1
h2o,False,,0.0,10,qwen2_h2o,,false,,,115,edgekv-h2o,h2o,7531.84130859375,7538.2041015625,8,0.2,4,8,448,22,448,0.2,4,[],,,,,,,,,,1.0,0.9166666666666666,0.9166666666666666,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session D arrives while other sessions are still active.

Question:
Why can that trigger eviction?
Answer:",,because the global resident KV budget may be exceeded when multiple sessions overlap,data/fixtures/pilot_session_trace_requests.jsonl,0.0,89.68240022659302,1092.4378894269466,10453.673616051674,89.23260495066643,0.058379024267196655,0.22358447313308716,1093.0162891745567,0.10757148265838623,first_token,persistent,0.439208984375,0.439208984375,0.439208984375,1093.0162891745567,medium,True,True, Session D (Session D) arrives at the venue at 10:0,15070.04541015625,h2o_heavy20_recent20,0.0,1.0,0.0,session_d_turn_000__pressure_r1_c1,0.439208984375,0.0,9578.6484375,0.0,session-d__pressure_r1_c1,calibration,qa,89.68240022659302,0
