adapter,error,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_family,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_profile_note,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_worker_mode,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,24,0.15,12,24,448,84,448,0.15,12,,,,,,,,,,1.0,0.6842105263157895,0.7894736842105263,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,"A community worker has said scrambler motorcycles are a problem in west Belfast, as a woman remains in a critical condition after a collision.",EdinburghNLP/xsum,0.38731470704078674,3414.511665701866,16251.778583973646,1954.5456916093826,0.36603957414627075,3415.4836386442184,0.21345168352127075,batch,3415.4836386442184,short,True,True, Police are investigating after a scrambler motorcycle crashed into a tree in County Antrim,4332.5166015625,h2o_heavy15_recent15,0.0,1.0,xsum_000157,8637.27734375,eval,summary,3415.4836386442184
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,174,0.15,87,174,448,582,448,0.15,87,,,,,,,,,,1.0,0.7435897435897436,0.8461538461538461,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,A crowdfunded handset designed to help people disconnect from their smartphones is due to ship at the end of November after a series of setbacks.,EdinburghNLP/xsum,0.32351911067962646,1405.1849953830242,16251.778583973646,1954.5456916093826,1.771487295627594,1407.40280225873,0.11815503239631653,batch,1407.40280225873,long,True,True," A US company has launched a ""light"" mobile phone that is designed to be",4623.87890625,h2o_heavy15_recent15,0.0,1.0,xsum_000153,8637.27734375,eval,summary,1407.40280225873
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,40,0.15,20,40,448,138,448,0.15,20,,,,,,,,,,1.0,0.7419354838709677,0.7419354838709677,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,A care worker at an NHS psychiatric unit has been charged with raping a young female patient.,EdinburghNLP/xsum,0.24747848510742188,1145.9230333566666,16251.778583973646,1954.5456916093826,0.4894770681858063,1146.7575319111347,0.09349361062049866,batch,1146.7575319111347,medium,True,True, A 29-year-old man has appeared in court charged with attempted murder after,4364.0634765625,h2o_heavy15_recent15,0.16617790811339206,0.8338220918866079,xsum_000154,8637.27734375,eval,summary,1146.7575319111347
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,372,0.15,186,372,448,1241,448,0.15,186,,,,,,,,,,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,"linear SVM, bidirectional Long Short-Term-Memory (BiLSTM), Convolutional Neural Network (CNN)",zai-org/LongBench,0.5346983671188354,1791.8550446629524,16251.778583973646,1954.5456916093826,3.2992959022521973,1795.834667980671,0.1407712697982788,batch,1795.834667980671,long,True,True," The document does not provide information about the specific models used in the experiment.

Context",5008.63525390625,h2o_heavy15_recent15,0.0,1.0,longbench_qasper_000102,8637.27734375,eval,qa_long_context,1795.834667980671
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,24,0.15,12,24,448,81,448,0.15,12,,,,,,,,,,1.0,0.8518518518518519,0.8518518518518519,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,London Irish have parted company with assistant coach Richard Whiffin following Premiership relegation.,EdinburghNLP/xsum,0.261649489402771,1119.709312915802,16251.778583973646,1954.5456916093826,0.37516653537750244,1120.44632807374,0.09572133421897888,batch,1120.44632807374,short,True,True, Former England player James Whittaker has been appointed director of performance at London Irish,4330.7763671875,h2o_heavy15_recent15,0.0826210826210827,0.9173789173789173,xsum_000167,8637.27734375,eval,summary,1120.44632807374
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,136,0.15,68,136,448,456,448,0.15,68,,,,,,,,,,1.0,0.641025641025641,0.6923076923076923,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,A nine-year-old boy with muscular dystrophy has met with First Minister Nicola Sturgeon after he wrote to her campaigning for a new treatment.,EdinburghNLP/xsum,0.3429427742958069,1332.5507938861847,16251.778583973646,1954.5456916093826,1.3734214007854462,1334.382101893425,0.10894611477851868,batch,1334.382101893425,long,True,True, The mother of a 14-year-old boy with a rare form of muscular,4549.8671875,h2o_heavy15_recent15,0.0,1.0,xsum_000158,8637.27734375,eval,summary,1334.382101893425
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,128,0.15,64,128,448,427,448,0.15,64,,,,,,,,,,1.0,0.4117647058823529,0.4117647058823529,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Nigel Farage missed an appearance on BBC Question Time after getting caught in a traffic jam on the A1.,EdinburghNLP/xsum,0.33987686038017273,1317.827720195055,16251.778583973646,1954.5456916093826,1.2193582952022552,1319.496214389801,0.1050122082233429,batch,1319.496214389801,medium,True,True, UKIP leader Nigel Farage has missed his appearance on BBC's Question Time after getting,4532.92822265625,h2o_heavy15_recent15,0.0,1.0,xsum_000155,8637.27734375,eval,summary,1319.496214389801
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,362,0.15,181,362,448,1207,448,0.15,181,,,,,,,,,,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,No,zai-org/LongBench,0.5100294947624207,1754.8325061798096,16251.778583973646,1954.5456916093826,3.4865550696849823,1758.994184434414,0.1604221761226654,batch,1758.994184434414,long,True,True, The provided context does not explicitly mention whether the answered questions measure for the usefulness of,4988.64892578125,h2o_heavy15_recent15,0.0,1.0,longbench_qasper_000103,8637.27734375,eval,qa_long_context,1758.994184434414
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,24,0.15,12,24,448,85,448,0.15,12,,,,,,,,,,1.0,0.4054054054054054,0.5675675675675675,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,A 15-year-old boy has been charged with attempted murder after two pupils were stabbed at a school in Dulwich.,EdinburghNLP/xsum,0.22946298122406006,1124.2237612605095,16251.778583973646,1954.5456916093826,0.39855390787124634,1124.9504908919334,0.09448453783988953,batch,1124.9504908919334,short,True,True, Two teenagers have appeared in court charged with attempted murder after a stabbing at a school,4333.7900390625,h2o_heavy15_recent15,0.0,1.0,xsum_000174,8637.27734375,eval,summary,1124.9504908919334
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,200,0.15,100,200,448,671,448,0.15,100,,,,,,,,,,1.0,0.7647058823529411,0.8823529411764706,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Campaigners to leave the European Union have been badgering the government about the reliability of the official immigration statistics.,EdinburghNLP/xsum,0.33087655901908875,1449.1217285394669,16251.778583973646,1954.5456916093826,1.8882155418395996,1451.4610916376114,0.11563301086425781,batch,1451.4610916376114,long,True,True," Nigel Farage thinks the official figures for EU migration to the UK are wrong, because",4675.47412109375,h2o_heavy15_recent15,0.05378151260504205,0.946218487394958,xsum_000160,8637.27734375,eval,summary,1451.4610916376114
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,132,0.15,66,132,448,443,448,0.15,66,,,,,,,,,,1.0,0.75,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Oscar winner Nicole Kidman says she still acts like she's 21 when it comes to acting roles.,EdinburghNLP/xsum,0.4370659589767456,3598.7559743225574,16136.892773211002,1953.0702158808708,1.2540072202682495,3600.677225738764,0.22462010383605957,batch,3600.677225738764,medium,True,True," Nicole Kidman says she will not let her young children see her new film,",4542.267578125,h2o_heavy15_recent15,0.11363636363636354,0.8863636363636365,xsum_000156,8615.13671875,eval,summary,3600.677225738764
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,370,0.15,185,370,448,1236,448,0.15,185,,,,,,,,,,1.0,0.375,0.375,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Pretrained word embeddings  were not used,zai-org/LongBench,0.4016384482383728,1719.9456095695496,16136.892773211002,1953.0702158808708,3.211379051208496,1723.7070426344872,0.14340132474899292,batch,1723.7070426344872,long,True,True," The following pretrained word embeddings were used:

1. **GloVe Embeddings",5005.58447265625,h2o_heavy15_recent15,0.0,1.0,longbench_qasper_000104,8615.13671875,eval,qa_long_context,1723.7070426344872
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,10,0.15,5,10,448,39,448,0.15,5,,,,,,,,,,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,"The BBC has extensive live athletics coverage across TV, desktop, mobile, tablet and app.",EdinburghNLP/xsum,0.21530315279960632,1083.0315239727497,16136.892773211002,1953.0702158808708,0.23519620299339294,1083.5759304463863,0.08937343955039978,batch,1083.5759304463863,short,True,True," This summary provides information about upcoming events or activities, which are subject to change.",4306.2177734375,h2o_heavy15_recent15,0.13793103448275856,0.8620689655172414,xsum_000194,8615.13671875,eval,summary,1083.5759304463863
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,214,0.15,107,214,448,715,448,0.15,107,,,,,,,,,,1.0,0.5384615384615385,0.5897435897435899,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,One of the most moderate teaching unions has voted for industrial action over government plans to force all schools in England to become academies.,EdinburghNLP/xsum,0.3223717212677002,1421.3605113327503,16136.892773211002,1953.0702158808708,2.0848289132118225,1423.8903000950813,0.11792033910751343,batch,1423.8903000950813,long,True,True, Teachers' leaders have condemned the government's plans to force thousands of schools to become,4701.19287109375,h2o_heavy15_recent15,0.0,1.0,xsum_000164,8615.13671875,eval,summary,1423.8903000950813
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,108,0.15,54,108,448,366,448,0.15,54,,,,,,,,,,1.0,0.9393939393939394,0.9393939393939394,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Pace bowler Kyle Jarvis claimed 5-69 for Lancashire as they earned a sizeable first-innings lead on a rain-shortened day against Leicestershire.,EdinburghNLP/xsum,0.2575702965259552,1197.4160373210907,16136.892773211002,1953.0702158808708,0.95357745885849,1198.7286284565926,0.09759888052940369,batch,1198.7286284565926,medium,True,True, Leicestershire captain Tom Taylor's unbeaten 112 helped his,4497.26611328125,h2o_heavy15_recent15,0.06060606060606066,0.9393939393939393,xsum_000159,8615.13671875,eval,summary,1198.7286284565926
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,384,0.15,192,384,448,1280,448,0.15,192,,,,,,,,,,1.0,0.8378378378378378,0.9459459459459459,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,"average recipe-level coherence scores of 1.78-1.82, human evaluators preferred personalized model outputs to baseline 63% of the time",zai-org/LongBench,0.46777352690696716,1756.6066682338715,16136.892773211002,1953.0702158808708,3.2738856971263885,1760.4941166937351,0.14154240489006042,batch,1760.4941166937351,long,True,True," The results on the new dataset showed that the model could generate plausible, personalized recipes",5031.30029296875,h2o_heavy15_recent15,0.0,1.0,longbench_qasper_000105,8615.13671875,eval,qa_long_context,1760.4941166937351
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,18,0.15,9,18,448,63,448,0.15,9,,,,,,,,,,1.0,0.7575757575757576,0.8787878787878788,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,"A man has appeared in court after cannabis with an estimated street value of £90,000 was seized in Aberdeen.",EdinburghNLP/xsum,0.21553784608840942,1070.9518902003765,16136.892773211002,1953.0702158808708,0.26914477348327637,1071.5224258601665,0.0821724534034729,batch,1071.5224258601665,short,True,True," Police have seized a large quantity of suspected cannabis worth up to £1m,",4320.2490234375,h2o_heavy15_recent15,0.0,1.0,xsum_000207,8615.13671875,eval,summary,1071.5224258601665
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,198,0.15,99,198,448,666,448,0.15,99,,,,,,,,,,1.0,0.85,0.9,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,"The UK should show that it ""embraces"" the Muslim and Hindu faiths by making Eid and Diwali public holidays, Conservative MP Bob Blackman has said.",EdinburghNLP/xsum,0.39799511432647705,1432.3225244879723,16136.892773211002,1953.0702158808708,1.8729791045188904,1434.703279286623,0.10560452938079834,batch,1434.703279286623,long,True,True, Labour MP David Lammy has called for a debate on introducing a public holiday for,4672.54638671875,h2o_heavy15_recent15,0.0,1.0,xsum_000172,8615.13671875,eval,summary,1434.703279286623
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,38,0.15,19,38,448,132,448,0.15,19,,,,,,,,,,1.0,0.4193548387096774,0.4193548387096774,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Wasps winger Frank Halai will join French Top 14 side Pau at the end of the Premiership season.,EdinburghNLP/xsum,0.3456324338912964,1111.1479476094246,16136.892773211002,1953.0702158808708,0.4667118191719055,1112.0557636022568,0.0913664698600769,batch,1112.0557636022568,medium,True,True, Wasps winger Frank Halai is set to join Gloucester at the end of,4360.5556640625,h2o_heavy15_recent15,0.0,1.0,xsum_000161,8615.13671875,eval,summary,1112.0557636022568
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,354,0.15,177,354,448,1181,448,0.15,177,,,,,,,,,,1.0,0.9,0.9,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,"irony accuracy, sentiment preservation",zai-org/LongBench,0.388123095035553,1742.973942309618,16136.892773211002,1953.0702158808708,3.1850747764110565,1746.6841824352741,0.13272836804389954,batch,1746.6841824352741,long,True,True, The combination of rewards for reinforcement learning in the irony generation model includes both a content,4973.45751953125,h2o_heavy15_recent15,0.0,1.0,longbench_qasper_000106,8615.13671875,eval,qa_long_context,1746.6841824352741
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,480,0.2,240,480,448,1203,448,0.2,240,,,,,,,,,,1.0,0.5,0.5833333333333333,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Ground truth is not established in the paper,zai-org/LongBench,0.5187727510929108,4067.2748051583767,16282.623436301947,1861.337747424841,3.2636038959026337,4071.241654455662,0.1794584095478058,batch,4071.241654455662,long,True,True, The ground truth for fake news in this study is established through the use of predefined,4988.11474609375,h2o_heavy20_recent20,0.0,1.0,longbench_qasper_000000,8688.72265625,calibration,qa_long_context,4071.241654455662
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,56,0.2,28,56,448,140,448,0.2,28,,,,,,,,,,1.0,0.6666666666666666,0.7333333333333334,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Former Premier League footballer Sam Sodje has appeared in court alongside three brothers accused of charity fraud.,EdinburghNLP/xsum,0.2572275698184967,1126.8240623176098,16282.623436301947,1861.337747424841,0.49842894077301025,1127.677008509636,0.09297952055931091,batch,1127.677008509636,medium,True,True, Four brothers accused of running a £1.5m fraud have appeared at South,4365.4423828125,h2o_heavy20_recent20,0.0,1.0,xsum_000000,8688.72265625,calibration,summary,1127.677008509636
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,32,0.2,16,32,448,83,448,0.2,16,,,,,,,,,,1.0,0.5263157894736843,0.6842105263157895,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Two teenagers have been charged in connection with an incident in west Belfast in which a car collided with two police vehicles.,EdinburghNLP/xsum,0.2341531217098236,1112.3231314122677,16282.623436301947,1861.337747424841,0.3745034337043762,1113.0292490124702,0.09304657578468323,batch,1113.0292490124702,short,True,True, Two people have been charged after a police car was set on fire in east Belfast,4332.0458984375,h2o_heavy20_recent20,0.1578947368421052,0.8421052631578948,xsum_000004,8688.72265625,calibration,summary,1113.0292490124702
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,398,0.2,199,398,448,995,448,0.2,199,,,,,,,,,,1.0,0.5263157894736843,0.5263157894736843,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Labour leadership hopefuls Liz Kendall and Yvette Cooper have said their supporters should back anyone other than Jeremy Corbyn in the contest.,EdinburghNLP/xsum,0.3866441547870636,1594.45396438241,16282.623436301947,1861.337747424841,2.732604742050171,1597.7078527212143,0.130433589220047,batch,1597.7078527212143,long,True,True, Labour leadership contenders have urged their supporters to back each other in the second round of,4866.15625,h2o_heavy20_recent20,0.0,1.0,xsum_000009,8688.72265625,calibration,summary,1597.7078527212143
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,696,0.2,348,696,448,1742,448,0.2,348,,,,,,,,,,1.0,0.6499999999999999,0.8,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,"David Cameron is facing Labour calls to apologise for calling refugees at a camp in Calais ""a bunch of migrants"" at Prime Minister's Questions.",EdinburghNLP/xsum,0.6127245724201202,1969.7906225919724,16282.623436301947,1861.337747424841,4.679679870605469,1975.2443693578243,0.15671178698539734,batch,1975.2443693578243,xl,True,True," Prime Minister David Cameron has faced criticism after he referred to migrants in France as """,5303.609375,h2o_heavy20_recent20,0.00512820512820511,0.9948717948717949,xsum_000071,8688.72265625,calibration,summary,1975.2443693578243
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,506,0.2,253,506,448,1269,448,0.2,253,,,,,,,,,,1.0,0.7692307692307693,0.8461538461538461,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,"extension of the NetVLAD, adds Ghost clusters along with the NetVLAD clusters",zai-org/LongBench,0.4670657217502594,1703.0082270503044,16282.623436301947,1861.337747424841,3.319989889860153,1706.938587129116,0.1386776566505432,batch,1706.938587129116,long,True,True, The GhostVLAD approach is a pooling method designed to enhance the representation of local,5026.59326171875,h2o_heavy20_recent20,0.0,1.0,longbench_qasper_000001,8688.72265625,calibration,qa_long_context,1706.938587129116
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,92,0.2,46,92,448,234,448,0.2,46,,,,,,,,,,1.0,0.75,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Middlesex batsman Adam Voges will be out until August after suffering a torn calf muscle in his right leg.,EdinburghNLP/xsum,0.36833807826042175,1155.5666401982307,16282.623436301947,1861.337747424841,0.7705949246883392,1156.8075008690357,0.09792670607566833,batch,1156.8075008690357,medium,True,True, Middlesex have signed Australian batsman Adam Voges to replace the injured James Franklin,4420.46923828125,h2o_heavy20_recent20,0.0,1.0,xsum_000001,8688.72265625,calibration,summary,1156.8075008690357
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,30,0.2,15,30,448,75,448,0.2,15,,,,,,,,,,1.0,0.7857142857142857,0.7857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,A pedestrian has been struck by a taxi in Dundee after it mounted the pavement.,EdinburghNLP/xsum,0.23172050714492798,1107.2555184364319,16282.623436301947,1861.337747424841,0.3257468342781067,1107.904378324747,0.08724629878997803,batch,1107.904378324747,short,True,True, A 24-year-old man has been arrested on suspicion of causing grievous,4327.3779296875,h2o_heavy20_recent20,0.13054187192118227,0.8694581280788177,xsum_000005,8688.72265625,calibration,summary,1107.904378324747
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,264,0.2,132,264,448,662,448,0.2,132,,,,,,,,,,1.0,0.8947368421052632,0.9473684210526315,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,"Head teachers say they are axing GCSE and A-level subjects, increasing class sizes and cutting support services as they struggle with school funding.",EdinburghNLP/xsum,0.48227235674858093,1434.187162667513,16282.623436301947,1861.337747424841,1.9250214099884033,1436.713945120573,0.1134239137172699,batch,1436.713945120573,long,True,True, School leaders are warning that cuts to budgets are damaging the quality of education.,4671.1318359375,h2o_heavy20_recent20,0.04993252361673406,0.9500674763832659,xsum_000010,8688.72265625,calibration,summary,1436.713945120573
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,728,0.2,364,728,448,1822,448,0.2,364,,,,,,,,,,1.0,0.5999999999999999,0.6666666666666666,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Liverpool and Manchester United played out a goalless and uneventful stalemate on a disappointing night at Anfield.,EdinburghNLP/xsum,0.553276389837265,2169.280093163252,16282.623436301947,1861.337747424841,4.859026521444321,2174.8649738729,0.16759708523750305,batch,2174.8649738729,xl,True,True, Liverpool drew 0-0 with Manchester United at Anfield in a tightly contested,5350.46044921875,h2o_heavy20_recent20,0.0,1.0,xsum_000087,8688.72265625,calibration,summary,2174.8649738729
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,454,0.2,227,454,448,1135,448,0.2,227,,,,,,,,,,1.0,0.6551724137931034,0.7241379310344828,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,"the attention model, MDREA, also outperforms the best existing research results (WAP 0.690 to 0.688)",zai-org/LongBench,0.5654580891132355,4051.71312764287,15706.704340875149,1989.297293126583,3.128115087747574,4055.678177624941,0.26588886976242065,batch,4055.678177624941,long,True,True, Their model outperforms the previous state-of-the-art results by 6.,4948.14404296875,h2o_heavy20_recent20,0.0,1.0,longbench_qasper_000002,8687.2890625,calibration,qa_long_context,4055.678177624941
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,132,0.2,66,132,448,332,448,0.2,66,,,,,,,,,,1.0,0.23529411764705888,0.2941176470588235,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,The Duchess of Cambridge will feature on the cover of British Vogue to mark the magazine's centenary.,EdinburghNLP/xsum,0.22780150175094604,1174.8316176235676,15706.704340875149,1989.297293126583,1.0036267340183258,1176.1618070304394,0.09462982416152954,batch,1176.1618070304394,medium,True,True, The Duchess of Cambridge is to feature on the cover of British Vogue for the first,4477.875,h2o_heavy20_recent20,0.08199643493761122,0.9180035650623888,xsum_000002,8687.2890625,calibration,summary,1176.1618070304394
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,16,0.2,8,16,448,44,448,0.2,8,,,,,,,,,,1.0,0.813953488372093,0.8604651162790697,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,"As the UK considers greater devolution in the aftermath of Scotland's independence referendum, should a troubled Northern Ireland Assembly push for more powers over its own affairs?",EdinburghNLP/xsum,0.2067573368549347,1055.9000819921494,15706.704340875149,1989.297293126583,0.22726505994796753,1056.4218237996101,0.08437782526016235,batch,1056.4218237996101,short,True,True," The Irish government has announced a new plan to tackle the country's housing crisis.
",4309.2001953125,h2o_heavy20_recent20,0.0,1.0,xsum_000011,8687.2890625,calibration,summary,1056.4218237996101
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,232,0.2,116,232,448,581,448,0.2,116,,,,,,,,,,1.0,0.7142857142857143,0.7142857142857143,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,A vegan cafe in Tbilisi has appealed for public solidarity after being invaded by ultra-nationalists wielding grilled meat and sausages.,EdinburghNLP/xsum,0.30042603611946106,1348.8550446927547,15706.704340875149,1989.297293126583,1.5554800629615784,1350.8065529167652,0.09156391024589539,batch,1350.8065529167652,long,True,True, A cafe in Georgia has accused neo-Nazis of attacking its premises and throwing,4623.70068359375,h2o_heavy20_recent20,0.0,1.0,xsum_000017,8687.2890625,calibration,summary,1350.8065529167652
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,794,0.2,397,794,448,1987,448,0.2,397,,,,,,,,,,1.0,0.9354838709677419,0.9354838709677419,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,"Will a £300,000-a-week salary change a hot prospect's attitude to the game?",EdinburghNLP/xsum,0.6143562495708466,2270.1501548290253,15706.704340875149,1989.297293126583,4.9621351063251495,2275.8952975273132,0.16446411609649658,batch,2275.8952975273132,xl,True,True," As clubs spend hundreds of millions of pounds on players, they are increasingly turning to",5447.0908203125,h2o_heavy20_recent20,0.0,1.0,xsum_000107,8687.2890625,calibration,summary,2275.8952975273132
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,490,0.2,245,490,448,1229,448,0.2,245,,,,,,,,,,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,using tweets that one has replied or quoted to as contextual information,zai-org/LongBench,0.5060546100139618,1689.9563744664192,15706.704340875149,1989.297293126583,3.182794898748398,1693.7880590558052,0.13853609561920166,batch,1693.7880590558052,long,True,True, The document does not explicitly list specific additional features and context proposed beyond those already mentioned,5003.17138671875,h2o_heavy20_recent20,0.0,1.0,longbench_qasper_000003,8687.2890625,calibration,qa_long_context,1693.7880590558052
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,150,0.2,75,150,448,379,448,0.2,75,,,,,,,,,,1.0,0.7037037037037037,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Google has hired the creator of one of the web's most notorious forums - 4chan.,EdinburghNLP/xsum,0.3116093575954437,1219.837162643671,15706.704340875149,1989.297293126583,1.1971145868301392,1221.4546762406826,0.10467320680618286,batch,1221.4546762406826,medium,True,True," The man who created 4chan, the notorious internet forum, is to join",4505.384765625,h2o_heavy20_recent20,0.05363984674329492,0.9463601532567051,xsum_000003,8687.2890625,calibration,summary,1221.4546762406826
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,46,0.2,23,46,448,118,448,0.2,23,,,,,,,,,,1.0,0.4838709677419354,0.4838709677419354,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,"A man tried to abduct a boy outside a primary school in Milton Keynes, the school said.",EdinburghNLP/xsum,0.35814568400382996,1116.7571358382702,15706.704340875149,1989.297293126583,0.44604018330574036,1117.65468865633,0.08939206600189209,batch,1117.65468865633,short,True,True, A man tried to snatch a child's bag near a school in Luton,4352.5400390625,h2o_heavy20_recent20,0.0,1.0,xsum_000013,8687.2890625,calibration,summary,1117.65468865633
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,194,0.2,97,194,448,487,448,0.2,97,,,,,,,,,,1.0,0.7058823529411765,0.7058823529411765,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Barnsley striker Tom Bradshaw says every footballer can learn from the examples set by Wales stars Gareth Bale and Aaron Ramsey.,EdinburghNLP/xsum,0.4092976450920105,1347.8027805685997,15706.704340875149,1989.297293126583,1.4171712100505829,1349.743440747261,0.10978057980537415,batch,1349.743440747261,long,True,True, Barnsley striker Sam Bradshaw says he has learned a lot from watching comp,4568.64599609375,h2o_heavy20_recent20,0.0,1.0,xsum_000019,8687.2890625,calibration,summary,1349.743440747261
