adapter,error,latency_ms,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,ttft_ms,length_bucket,split,task,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_error_type,extra_failure_stage,extra_family,extra_h2o_recent_size,extra_h2o_selected_size,extra_kivi_bits,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_quantization_triggered,extra_kivi_residual_length,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_stage_startup_ms,extra_stage_model_load_ms,extra_stage_tokenize_ms,extra_stage_transfer_ms,extra_stage_generate_ms,extra_stage_decode_ms,extra_stage_total_ms,extra_original_request_id,extra_profile_note,extra_reference,extra_repeat_index,extra_request_source,extra_returncode,extra_note,extra_strategy,extra_unsupported,extra_worker_mode,extra_vllm_cache_hits,extra_vllm_cache_misses,extra_vllm_cached_blocks,extra_vllm_evictions,extra_vllm_policy_time_ms,extra_vllm_eviction_decision_time_ms
kivi,,1765.2481943368912,True,True," The aspen tree, a native species in Scotland, typically reproduces through suck",4604.775390625,kivi_4bit_residual64,0.0,1.0,xsum_000027,8730.765625,1765.2481943368912,long,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.8857142857142857,0.9428571428571428,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1985.7085794210434,16274.590145796537,0.0,0.08002296090126038,1764.7988237440586,0.36237016320228577,1765.2481943368912,,,Aspens are one of our most beautiful native trees and there's a huge demand for seeds to grow new ones for planting.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1744.9958100914955,True,True, The provided context does not explicitly mention whether the hashtag and SemEval datasets contain only,5009.25390625,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000005,8730.765625,1744.9958100914955,long,calibration,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1985.7085794210434,16274.590145796537,0.0,0.0902228057384491,1744.4378659129143,0.4606954753398895,1744.9958100914955,,,Yes,,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1755.947805941105,True,True, The baselines refer to previous methods or models that the authors compare their proposed T,5055.66455078125,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000100,8730.765625,1755.947805941105,long,eval,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.8958333333333334,0.9166666666666666,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1985.7085794210434,16274.590145796537,0.0,0.08819252252578735,1755.4289028048515,0.42403116822242737,1755.947805941105,,,"Vanilla ST baseline, encoder pre-training, in which the ST encoder is initialized from an ASR model, decoder pre-training, in which the ST decoder is initialized from an MT model, encoder-decoder pre-training, where both the encoder and decoder are pre-trained, many-to-many multi-task model where the encoders and decoders are derived from pre-trained ASR and MT models, Triangle+pre-train: BIBREF18 DBLP:conf/naacl/AnastasopoulosC18 proposed a triangle multi-task strategy for speech translation",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1317.9347701370716,True,True, Everton midfielder Enric Gallego has signed a season-long loan deal with Serie,4354.73828125,kivi_4bit_residual64,0.0,1.0,xsum_000150,8730.765625,1317.9347701370716,short,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.7419354838709677,0.8064516129032258,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1985.7085794210434,16274.590145796537,0.0,0.07810071110725403,1317.511785775423,0.338580459356308,1317.9347701370716,,,Everton winger Gerard Deulofeu has joined Italian side AC Milan on loan until the end of the season.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1587.988793849945,True,True, Shares in food company Premier Foods have soared after it emerged that US spice giant McCorm,4643.94189453125,kivi_4bit_residual64,0.0,1.0,xsum_000151,8730.765625,1587.988793849945,long,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.7837837837837838,0.8378378378378378,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1985.7085794210434,16274.590145796537,0.0,0.08732452988624573,1587.5051692128181,0.3891102969646454,1587.988793849945,,,"McCormick, the American food flavourings business, has said it may increase its $700m (£494m) bid for the UK's Premier Foods.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1395.5640196800232,True,True, Two university students who died after a night out in Northampton in 20,4495.509765625,kivi_4bit_residual64,0.0,1.0,xsum_000152,8730.765625,1395.5640196800232,medium,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.736842105263158,0.8421052631578947,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1985.7085794210434,16274.590145796537,0.0,0.08352473378181458,1395.1235711574554,0.3493502736091614,1395.5640196800232,,,"The policing of a major incident at a nightclub in which two students were killed in a crush was ""appropriate"", the police watchdog has said.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1784.2211313545704,True,True," The paper focuses on English language texts, as evidenced by the context of propaganda detection",4959.94921875,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000101,8730.765625,1784.2211313545704,long,eval,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1985.7085794210434,16274.590145796537,0.0,0.08776038885116577,1783.6857102811337,0.4407055675983429,1784.2211313545704,,,Unanswerable,,zai-org/LongBench,,,,,batch,,,,,,
kivi,,5067.05666333437,True,True, Police investigating a fatal crash involving scrambler motorcycles in Northern Ireland have made two arrests,4332.94384765625,kivi_4bit_residual64,0.0,1.0,xsum_000157,8608.52734375,5067.05666333437,short,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.7948717948717949,0.7948717948717949,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.1227707266808,16315.693259239197,0.0,0.1947060227394104,5066.501770168543,0.3522410988807678,5067.05666333437,,,"A community worker has said scrambler motorcycles are a problem in west Belfast, as a woman remains in a critical condition after a collision.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1765.6171135604382,True,True," A US company that raised $415,000 (Â£",4624.3095703125,kivi_4bit_residual64,0.044657097288676284,0.9553429027113237,xsum_000153,8608.52734375,1765.6171135604382,long,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.9393939393939394,0.9393939393939394,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.1227707266808,16315.693259239197,0.0,0.0857040286064148,1765.1271373033524,0.39619579911231995,1765.6171135604382,,,A crowdfunded handset designed to help people disconnect from their smartphones is due to ship at the end of November after a series of setbacks.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1366.4950020611286,True,True, A nurse has been charged with attempted murder after a patient allegedly tried to stab him,4364.453125,kivi_4bit_residual64,0.0,1.0,xsum_000154,8608.52734375,1366.4950020611286,medium,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.5757575757575757,0.5757575757575757,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.1227707266808,16315.693259239197,0.0,0.10248273611068726,1366.0999312996864,0.28505921363830566,1366.4950020611286,,,A care worker at an NHS psychiatric unit has been charged with raping a young female patient.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1868.6498552560806,True,True, The paper does not specify the models used in the experiment. It only describes the,5009.25390625,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000102,8608.52734375,1868.6498552560806,long,eval,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.1227707266808,16315.693259239197,0.0,0.08907914161682129,1868.118293583393,0.43642520904541016,1868.6498552560806,,,"linear SVM, bidirectional Long Short-Term-Memory (BiLSTM), Convolutional Neural Network (CNN)",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1345.8284102380276,True,True, Former England international Matt Whiffin has left London Irish after 13 years with,4331.1796875,kivi_4bit_residual64,0.0,1.0,xsum_000167,8608.52734375,1345.8284102380276,short,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.6923076923076923,0.7692307692307692,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.1227707266808,16315.693259239197,0.0,0.08100271224975586,1345.4627729952335,0.2780444920063019,1345.8284102380276,,,London Irish have parted company with assistant coach Richard Whiffin following Premiership relegation.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1503.275252878666,True,True, The mother of a 14-year-old boy with a rare genetic disorder has,4550.28759765625,kivi_4bit_residual64,0.0,1.0,xsum_000158,8608.52734375,1503.275252878666,long,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.641025641025641,0.6923076923076923,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.1227707266808,16315.693259239197,0.0,0.08425861597061157,1502.8225108981133,0.3614388406276703,1503.275252878666,,,A nine-year-old boy with muscular dystrophy has met with First Minister Nicola Sturgeon after he wrote to her campaigning for a new treatment.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1723.394326865673,True,True, UKIP leader Nigel Farage has missed a live TV debate after getting stuck in traffic,4533.50244140625,kivi_4bit_residual64,0.0,1.0,xsum_000155,8608.52734375,1723.394326865673,medium,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.5294117647058824,0.5882352941176471,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.1227707266808,16315.693259239197,0.0,0.08381903171539307,1722.9677625000477,0.3354474902153015,1723.394326865673,,,Nigel Farage missed an appearance on BBC Question Time after getting caught in a traffic jam on the A1.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1871.5690858662128,True,True, The provided context does not explicitly mention whether the answered questions measure for the usefulness of,4989.40087890625,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000103,8608.52734375,1871.5690858662128,long,eval,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.1227707266808,16315.693259239197,0.0,0.09056180715560913,1871.0346929728985,0.4376359283924103,1871.5690858662128,,,No,,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1304.125040769577,True,True," Two teenagers have been stabbed at a school in south London, one of them seriously",4334.2275390625,kivi_4bit_residual64,0.009523809523809601,0.9904761904761904,xsum_000174,8608.52734375,1304.125040769577,short,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.6111111111111112,0.6666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.1227707266808,16315.693259239197,0.0,0.08040294051170349,1303.7898540496826,0.24848058819770813,1304.125040769577,,,A 15-year-old boy has been charged with attempted murder after two pupils were stabbed at a school in Dulwich.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1644.8263116180897,True,True, Nigel Farage thinks the official figures for EU migration to the UK are wrong because the,4676.04150390625,kivi_4bit_residual64,0.0,1.0,xsum_000160,8608.52734375,1644.8263116180897,long,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.7142857142857143,0.8285714285714285,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.1227707266808,16315.693259239197,0.0,0.08403882384300232,1644.0675407648087,0.6686411798000336,1644.8263116180897,,,Campaigners to leave the European Union have been badgering the government about the reliability of the official immigration statistics.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,5225.927889347076,True,True, Nicole Kidman says she is still trying to act as if she is 2,4542.92724609375,kivi_4bit_residual64,0.0,1.0,xsum_000156,8721.96875,5225.927889347076,medium,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.5625,0.625,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1964.2653279006481,15722.95793890953,0.0,0.2202056348323822,5225.279305130243,0.41961669921875,5225.927889347076,,,Oscar winner Nicole Kidman says she still acts like she's 21 when it comes to acting roles.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1800.9613081812859,True,True," The following pretrained word embeddings were used:

1. **200-dimensional Glo",5006.18603515625,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000104,8721.96875,1800.9613081812859,long,eval,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.4117647058823529,0.4117647058823529,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1964.2653279006481,15722.95793890953,0.0,0.09115412831306458,1800.3974296152592,0.46603381633758545,1800.9613081812859,,,Pretrained word embeddings  were not used,,zai-org/LongBench,,,,,batch,,,,,,
kivi,,854.7574505209923,True,True," This page contains the most recent match schedules, but be aware that the fixtures and",4306.61083984375,kivi_4bit_residual64,0.0,1.0,xsum_000194,8721.96875,854.7574505209923,short,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,unquantized_short_request,32,False,64,1.0,0.8620689655172414,0.8620689655172414,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1964.2653279006481,15722.95793890953,0.0,0.08411332964897156,854.4201888144016,0.24632364511489868,854.7574505209923,,,"The BBC has extensive live athletics coverage across TV, desktop, mobile, tablet and app.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1638.2664293050766,True,True, Teachers' unions have condemned the government's plans to turn all schools into academies,4701.66455078125,kivi_4bit_residual64,0.0,1.0,xsum_000164,8721.96875,1638.2664293050766,long,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.5789473684210527,0.631578947368421,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1964.2653279006481,15722.95793890953,0.0,0.09058043360710144,1637.8085799515247,0.36099180579185486,1638.2664293050766,,,One of the most moderate teaching unions has voted for industrial action over government plans to force all schools in England to become academies.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1451.0134644806385,True,True, Leicestershire's James Anderson has taken the first wicket of the match,4497.8642578125,kivi_4bit_residual64,0.06565656565656564,0.9343434343434344,xsum_000159,8721.96875,1451.0134644806385,medium,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.8888888888888888,0.9444444444444444,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1964.2653279006481,15722.95793890953,0.0,0.08299201726913452,1450.5492746829987,0.37423521280288696,1451.0134644806385,,,Pace bowler Kyle Jarvis claimed 5-69 for Lancashire as they earned a sizeable first-innings lead on a rain-shortened day against Leicestershire.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1852.4414002895355,True,True, The results on the new dataset showed that the personalized model generated high-quality and specific,5031.79931640625,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000105,8721.96875,1852.4414002895355,long,eval,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.8421052631578947,0.8947368421052632,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1964.2653279006481,15722.95793890953,0.0,0.09156018495559692,1851.8600575625896,0.48202648758888245,1852.4414002895355,,,"average recipe-level coherence scores of 1.78-1.82, human evaluators preferred personalized model outputs to baseline 63% of the time",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1133.0764405429363,True,True, Police have recovered a quantity of heroin believed to weigh about 1kg (2,4320.86083984375,kivi_4bit_residual64,0.0,1.0,xsum_000207,8721.96875,1133.0764405429363,short,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.8787878787878788,0.8787878787878788,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1964.2653279006481,15722.95793890953,0.0,0.088568776845932,1132.7155642211437,0.2643279731273651,1133.0764405429363,,,"A man has appeared in court after cannabis with an estimated street value of £90,000 was seized in Aberdeen.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1618.7595874071121,True,True, Labour MP David Lammy has called for a debate in Parliament over whether Muslims and,4673.0966796875,kivi_4bit_residual64,0.0,1.0,xsum_000172,8721.96875,1618.7595874071121,long,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.85,0.9,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1964.2653279006481,15722.95793890953,0.0,0.0870823860168457,1618.3256730437279,0.33988431096076965,1618.7595874071121,,,"The UK should show that it ""embraces"" the Muslim and Hindu faiths by making Eid and Diwali public holidays, Conservative MP Bob Blackman has said.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1357.8359931707382,True,True, Wasps centre Frank Halai has signed a new one-year contract with the club,4360.92138671875,kivi_4bit_residual64,0.0,1.0,xsum_000161,8721.96875,1357.8359931707382,medium,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.75,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1964.2653279006481,15722.95793890953,0.0,0.08084997534751892,1357.4244789779186,0.32387301325798035,1357.8359931707382,,,Wasps winger Frank Halai will join French Top 14 side Pau at the end of the Premiership season.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1848.2602536678314,True,True," The combination of rewards for reinforcement learning in the model includes an irony reward, a",4974.0830078125,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000106,8721.96875,1848.2602536678314,long,eval,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.8947368421052632,0.8947368421052632,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1964.2653279006481,15722.95793890953,0.0,0.09325146675109863,1847.7059304714203,0.4539415240287781,1848.2602536678314,,,"irony accuracy, sentiment preservation",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,5620.308473706245,True,True, The ground truth for fake news in the study is established through a manually labeled dataset,4984.8984375,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000000,8714.83984375,5620.308473706245,long,calibration,qa_long_context,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.5,0.6666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1996.9331361353397,16228.307280689478,0.0,0.1996941864490509,5619.622021913528,0.47864019870758057,5620.308473706245,,,Ground truth is not established in the paper,,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1220.6468917429447,True,True, Four brothers accused of fraudulently trading in connection with a charity have appeared in,4365.2783203125,kivi_2bit_residual32,0.0,1.0,xsum_000000,8714.83984375,1220.6468917429447,medium,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.6129032258064516,0.7419354838709677,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1996.9331361353397,16228.307280689478,0.0,0.08202716708183289,1220.0998403131962,0.45682117342948914,1220.6468917429447,,,Former Premier League footballer Sam Sodje has appeared in court alongside three brothers accused of charity fraud.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1206.82817324996,True,True, Two young men have been charged after a car chase involving up to 20,4332.107421875,kivi_2bit_residual32,0.14035087719298245,0.8596491228070176,xsum_000004,8714.83984375,1206.82817324996,short,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.6666666666666667,0.6666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1996.9331361353397,16228.307280689478,0.0,0.08353963494300842,1206.4146809279919,0.3223903477191925,1206.82817324996,,,Two teenagers have been charged in connection with an incident in west Belfast in which a car collided with two police vehicles.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1828.8266733288765,True,True, Labour MPs have urged supporters of rival candidates to vote tactically in the party's,4863.4423828125,kivi_2bit_residual32,0.07258687258687258,0.9274131274131274,xsum_000009,8714.83984375,1828.8266733288765,long,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.7297297297297298,0.7297297297297298,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1996.9331361353397,16228.307280689478,0.0,0.08900463581085205,1828.2426595687866,0.48608332872390747,1828.8266733288765,,,Labour leadership hopefuls Liz Kendall and Yvette Cooper have said their supporters should back anyone other than Jeremy Corbyn in the contest.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,2170.388914644718,True,True, Prime Minister David Cameron has faced criticism from Labour MPs after he described migrants in Cal,5298.77978515625,kivi_2bit_residual32,0.01000625390869292,0.9899937460913071,xsum_000071,8714.83984375,2170.388914644718,xl,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.6585365853658536,0.8048780487804879,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1996.9331361353397,16228.307280689478,0.0,0.09379535913467407,2169.5911586284637,0.6960630416870117,2170.388914644718,,,"David Cameron is facing Labour calls to apologise for calling refugees at a camp in Calais ""a bunch of migrants"" at Prime Minister's Questions.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1763.0272135138512,True,True, The GhostVLAD approach is a pooling method inspired by the work on VLAD,5023.20263671875,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000001,8714.83984375,1763.0272135138512,long,calibration,qa_long_context,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.84,0.84,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1996.9331361353397,16228.307280689478,0.0,0.09083375334739685,1762.3973488807678,0.5319900810718536,1763.0272135138512,,,"extension of the NetVLAD, adds Ghost clusters along with the NetVLAD clusters",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1344.4730304181576,True,True, Middlesex have announced that Australian batsman Adam Voges will miss the rest of,4420.0419921875,kivi_2bit_residual32,0.0,1.0,xsum_000001,8714.83984375,1344.4730304181576,medium,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.6875,0.6875,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1996.9331361353397,16228.307280689478,0.0,0.08391961455345154,1344.1026918590069,0.278327614068985,1344.4730304181576,,,Middlesex batsman Adam Voges will be out until August after suffering a torn calf muscle in his right leg.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1164.9828255176544,True,True," A  taxi has hit a group of people in Dundee, Scotland, injuring",4327.3984375,kivi_2bit_residual32,0.0,1.0,xsum_000005,8714.83984375,1164.9828255176544,short,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.5555555555555556,0.6296296296296295,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1996.9331361353397,16228.307280689478,0.0,0.0798739492893219,1164.6423488855362,0.25427713990211487,1164.9828255176544,,,A pedestrian has been struck by a taxi in Dundee after it mounted the pavement.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1614.6021783351898,True,True," School leaders are warning of a ""significant impact"" on pupils' education if funding",4669.50830078125,kivi_2bit_residual32,0.0,1.0,xsum_000010,8714.83984375,1614.6021783351898,long,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.7837837837837838,0.8378378378378378,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1996.9331361353397,16228.307280689478,0.0,0.08547678589820862,1614.1104325652122,0.3993771970272064,1614.6021783351898,,,"Head teachers say they are axing GCSE and A-level subjects, increasing class sizes and cutting support services as they struggle with school funding.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,2277.247879654169,True,True," Liverpool drew with Manchester United 0-0 at Anfield, ending their five",5345.48388671875,kivi_2bit_residual32,0.0,1.0,xsum_000087,8714.83984375,2277.247879654169,xl,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.6551724137931034,0.6551724137931034,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1996.9331361353397,16228.307280689478,0.0,0.10145455598831177,2276.459101587534,0.6799362599849701,2277.247879654169,,,Liverpool and Manchester United played out a goalless and uneventful stalemate on a disappointing night at Anfield.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,5449.073228985071,True,True, Their model outperforms previous state-of-the-art methods by 68.,4945.08154296875,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000002,8732.1640625,5449.073228985071,long,calibration,qa_long_context,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.7857142857142857,0.7857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2125.983975827694,16160.682436078787,0.0,0.20482391119003296,5448.29510524869,0.5655921995639801,5449.073228985071,,,"the attention model, MDREA, also outperforms the best existing research results (WAP 0.690 to 0.688)",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1402.8697647154331,True,True, The Duchess of Cambridge is to feature on the cover of British Vogue's 1,4477.1572265625,kivi_2bit_residual32,0.06060606060606055,0.9393939393939394,xsum_000002,8732.1640625,1402.8697647154331,medium,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.21212121212121227,0.2727272727272728,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2125.983975827694,16160.682436078787,0.0,0.08566305041313171,1402.4501256644726,0.3273002803325653,1402.8697647154331,,,The Duchess of Cambridge will feature on the cover of British Vogue to mark the magazine's centenary.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1165.9109517931938,True,True, The Irish government has announced a new plan to tackle the country's high suicide rate,4309.3369140625,kivi_2bit_residual32,0.0,1.0,xsum_000011,8732.1640625,1165.9109517931938,short,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.8181818181818181,0.8636363636363636,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2125.983975827694,16160.682436078787,0.0,0.08305162191390991,1165.513515472412,0.3076307475566864,1165.9109517931938,,,"As the UK considers greater devolution in the aftermath of Scotland's independence referendum, should a troubled Northern Ireland Assembly push for more powers over its own affairs?",,EdinburghNLP/xsum,,,,,batch,,,,,,
