request_id,session_id,turn_index,arrival_index,task,prompt,reference,history_turns,split,original_request_id,original_session_id,pressure_round,pressure_copy,pressure_budget_mib
summary-session-012-turn4__pressure_r1_c1,summary-session-012__pressure_r1_c1,4,434,summary,"Final follow-up: summarize the report and explicitly mention how many satellite offices completed the replay drill.
Summary:","North Basin cut backlog by 52%, still missed the SLA by 20 hours, and only 5 satellite offices completed the replay drill.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for North Basin. Quarter one backlog fell by 52% after a staffing reshuffle. Quarter two still missed the response SLA by 20 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 5 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: North Basin reduced backlog by 52% but still missed the SLA by 20 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 5 satellite offices completed the replay drill."", ""User: Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.\nSummary:"", ""Assistant: North Basin cut backlog by 52% but still missed the SLA by 20 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.""]",eval,summary-session-012-turn4,summary-session-012,1,1,26.0
summary-session-012-turn4__pressure_r1_c2,summary-session-012__pressure_r1_c2,4,435,summary,"Final follow-up: summarize the report and explicitly mention how many satellite offices completed the replay drill.
Summary:","North Basin cut backlog by 52%, still missed the SLA by 20 hours, and only 5 satellite offices completed the replay drill.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for North Basin. Quarter one backlog fell by 52% after a staffing reshuffle. Quarter two still missed the response SLA by 20 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 5 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: North Basin reduced backlog by 52% but still missed the SLA by 20 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 5 satellite offices completed the replay drill."", ""User: Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.\nSummary:"", ""Assistant: North Basin cut backlog by 52% but still missed the SLA by 20 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.""]",eval,summary-session-012-turn4,summary-session-012,1,2,26.0
summary-session-013-turn3__pressure_r1_c1,summary-session-013__pressure_r1_c1,3,436,summary,"Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.
Summary:","River Ward cut backlog by 53% but still missed the SLA by 21 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for River Ward. Quarter one backlog fell by 53% after a staffing reshuffle. Quarter two still missed the response SLA by 21 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 6 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: River Ward reduced backlog by 53% but still missed the SLA by 21 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 6 satellite offices completed the replay drill.""]",eval,summary-session-013-turn3,summary-session-013,1,1,26.0
summary-session-013-turn3__pressure_r1_c2,summary-session-013__pressure_r1_c2,3,437,summary,"Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.
Summary:","River Ward cut backlog by 53% but still missed the SLA by 21 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for River Ward. Quarter one backlog fell by 53% after a staffing reshuffle. Quarter two still missed the response SLA by 21 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 6 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: River Ward reduced backlog by 53% but still missed the SLA by 21 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 6 satellite offices completed the replay drill.""]",eval,summary-session-013-turn3,summary-session-013,1,2,26.0
summary-session-013-turn4__pressure_r1_c1,summary-session-013__pressure_r1_c1,4,438,summary,"Final follow-up: summarize the report and explicitly mention how many satellite offices completed the replay drill.
Summary:","River Ward cut backlog by 53%, still missed the SLA by 21 hours, and only 6 satellite offices completed the replay drill.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for River Ward. Quarter one backlog fell by 53% after a staffing reshuffle. Quarter two still missed the response SLA by 21 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 6 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: River Ward reduced backlog by 53% but still missed the SLA by 21 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 6 satellite offices completed the replay drill."", ""User: Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.\nSummary:"", ""Assistant: River Ward cut backlog by 53% but still missed the SLA by 21 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.""]",calibration,summary-session-013-turn4,summary-session-013,1,1,26.0
summary-session-013-turn4__pressure_r1_c2,summary-session-013__pressure_r1_c2,4,439,summary,"Final follow-up: summarize the report and explicitly mention how many satellite offices completed the replay drill.
Summary:","River Ward cut backlog by 53%, still missed the SLA by 21 hours, and only 6 satellite offices completed the replay drill.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for River Ward. Quarter one backlog fell by 53% after a staffing reshuffle. Quarter two still missed the response SLA by 21 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 6 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: River Ward reduced backlog by 53% but still missed the SLA by 21 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 6 satellite offices completed the replay drill."", ""User: Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.\nSummary:"", ""Assistant: River Ward cut backlog by 53% but still missed the SLA by 21 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.""]",calibration,summary-session-013-turn4,summary-session-013,1,2,26.0
summary-session-014-turn3__pressure_r1_c1,summary-session-014__pressure_r1_c1,3,440,summary,"Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.
Summary:","Port Annex cut backlog by 54% but still missed the SLA by 22 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for Port Annex. Quarter one backlog fell by 54% after a staffing reshuffle. Quarter two still missed the response SLA by 22 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 7 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: Port Annex reduced backlog by 54% but still missed the SLA by 22 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 7 satellite offices completed the replay drill.""]",calibration,summary-session-014-turn3,summary-session-014,1,1,26.0
summary-session-014-turn3__pressure_r1_c2,summary-session-014__pressure_r1_c2,3,441,summary,"Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.
Summary:","Port Annex cut backlog by 54% but still missed the SLA by 22 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for Port Annex. Quarter one backlog fell by 54% after a staffing reshuffle. Quarter two still missed the response SLA by 22 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 7 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: Port Annex reduced backlog by 54% but still missed the SLA by 22 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 7 satellite offices completed the replay drill.""]",calibration,summary-session-014-turn3,summary-session-014,1,2,26.0
summary-session-014-turn4__pressure_r1_c1,summary-session-014__pressure_r1_c1,4,442,summary,"Final follow-up: summarize the report and explicitly mention how many satellite offices completed the replay drill.
Summary:","Port Annex cut backlog by 54%, still missed the SLA by 22 hours, and only 7 satellite offices completed the replay drill.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for Port Annex. Quarter one backlog fell by 54% after a staffing reshuffle. Quarter two still missed the response SLA by 22 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 7 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: Port Annex reduced backlog by 54% but still missed the SLA by 22 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 7 satellite offices completed the replay drill."", ""User: Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.\nSummary:"", ""Assistant: Port Annex cut backlog by 54% but still missed the SLA by 22 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.""]",eval,summary-session-014-turn4,summary-session-014,1,1,26.0
summary-session-014-turn4__pressure_r1_c2,summary-session-014__pressure_r1_c2,4,443,summary,"Final follow-up: summarize the report and explicitly mention how many satellite offices completed the replay drill.
Summary:","Port Annex cut backlog by 54%, still missed the SLA by 22 hours, and only 7 satellite offices completed the replay drill.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for Port Annex. Quarter one backlog fell by 54% after a staffing reshuffle. Quarter two still missed the response SLA by 22 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 7 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: Port Annex reduced backlog by 54% but still missed the SLA by 22 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 7 satellite offices completed the replay drill."", ""User: Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.\nSummary:"", ""Assistant: Port Annex cut backlog by 54% but still missed the SLA by 22 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.""]",eval,summary-session-014-turn4,summary-session-014,1,2,26.0
summary-session-015-turn3__pressure_r1_c1,summary-session-015__pressure_r1_c1,3,444,summary,"Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.
Summary:","Hill Sector cut backlog by 55% but still missed the SLA by 23 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for Hill Sector. Quarter one backlog fell by 55% after a staffing reshuffle. Quarter two still missed the response SLA by 23 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 3 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: Hill Sector reduced backlog by 55% but still missed the SLA by 23 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 3 satellite offices completed the replay drill.""]",eval,summary-session-015-turn3,summary-session-015,1,1,26.0
summary-session-015-turn3__pressure_r1_c2,summary-session-015__pressure_r1_c2,3,445,summary,"Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.
Summary:","Hill Sector cut backlog by 55% but still missed the SLA by 23 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for Hill Sector. Quarter one backlog fell by 55% after a staffing reshuffle. Quarter two still missed the response SLA by 23 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 3 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: Hill Sector reduced backlog by 55% but still missed the SLA by 23 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 3 satellite offices completed the replay drill.""]",eval,summary-session-015-turn3,summary-session-015,1,2,26.0
summary-session-015-turn4__pressure_r1_c1,summary-session-015__pressure_r1_c1,4,446,summary,"Final follow-up: summarize the report and explicitly mention how many satellite offices completed the replay drill.
Summary:","Hill Sector cut backlog by 55%, still missed the SLA by 23 hours, and only 3 satellite offices completed the replay drill.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for Hill Sector. Quarter one backlog fell by 55% after a staffing reshuffle. Quarter two still missed the response SLA by 23 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 3 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: Hill Sector reduced backlog by 55% but still missed the SLA by 23 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 3 satellite offices completed the replay drill."", ""User: Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.\nSummary:"", ""Assistant: Hill Sector cut backlog by 55% but still missed the SLA by 23 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.""]",calibration,summary-session-015-turn4,summary-session-015,1,1,26.0
summary-session-015-turn4__pressure_r1_c2,summary-session-015__pressure_r1_c2,4,447,summary,"Final follow-up: summarize the report and explicitly mention how many satellite offices completed the replay drill.
Summary:","Hill Sector cut backlog by 55%, still missed the SLA by 23 hours, and only 3 satellite offices completed the replay drill.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for Hill Sector. Quarter one backlog fell by 55% after a staffing reshuffle. Quarter two still missed the response SLA by 23 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 3 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: Hill Sector reduced backlog by 55% but still missed the SLA by 23 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 3 satellite offices completed the replay drill."", ""User: Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.\nSummary:"", ""Assistant: Hill Sector cut backlog by 55% but still missed the SLA by 23 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.""]",calibration,summary-session-015-turn4,summary-session-015,1,2,26.0
summary-session-016-turn3__pressure_r1_c1,summary-session-016__pressure_r1_c1,3,448,summary,"Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.
Summary:","North Basin cut backlog by 56% but still missed the SLA by 24 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for North Basin. Quarter one backlog fell by 56% after a staffing reshuffle. Quarter two still missed the response SLA by 24 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 4 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: North Basin reduced backlog by 56% but still missed the SLA by 24 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 4 satellite offices completed the replay drill.""]",eval,summary-session-016-turn3,summary-session-016,1,1,26.0
summary-session-016-turn3__pressure_r1_c2,summary-session-016__pressure_r1_c2,3,449,summary,"Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.
Summary:","North Basin cut backlog by 56% but still missed the SLA by 24 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for North Basin. Quarter one backlog fell by 56% after a staffing reshuffle. Quarter two still missed the response SLA by 24 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 4 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: North Basin reduced backlog by 56% but still missed the SLA by 24 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 4 satellite offices completed the replay drill.""]",eval,summary-session-016-turn3,summary-session-016,1,2,26.0
summary-session-016-turn4__pressure_r1_c1,summary-session-016__pressure_r1_c1,4,450,summary,"Final follow-up: summarize the report and explicitly mention how many satellite offices completed the replay drill.
Summary:","North Basin cut backlog by 56%, still missed the SLA by 24 hours, and only 4 satellite offices completed the replay drill.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for North Basin. Quarter one backlog fell by 56% after a staffing reshuffle. Quarter two still missed the response SLA by 24 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 4 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: North Basin reduced backlog by 56% but still missed the SLA by 24 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 4 satellite offices completed the replay drill."", ""User: Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.\nSummary:"", ""Assistant: North Basin cut backlog by 56% but still missed the SLA by 24 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.""]",calibration,summary-session-016-turn4,summary-session-016,1,1,26.0
summary-session-016-turn4__pressure_r1_c2,summary-session-016__pressure_r1_c2,4,451,summary,"Final follow-up: summarize the report and explicitly mention how many satellite offices completed the replay drill.
Summary:","North Basin cut backlog by 56%, still missed the SLA by 24 hours, and only 4 satellite offices completed the replay drill.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for North Basin. Quarter one backlog fell by 56% after a staffing reshuffle. Quarter two still missed the response SLA by 24 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 4 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: North Basin reduced backlog by 56% but still missed the SLA by 24 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 4 satellite offices completed the replay drill."", ""User: Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.\nSummary:"", ""Assistant: North Basin cut backlog by 56% but still missed the SLA by 24 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.""]",calibration,summary-session-016-turn4,summary-session-016,1,2,26.0
summary-session-017-turn3__pressure_r1_c1,summary-session-017__pressure_r1_c1,3,452,summary,"Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.
Summary:","River Ward cut backlog by 57% but still missed the SLA by 25 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for River Ward. Quarter one backlog fell by 57% after a staffing reshuffle. Quarter two still missed the response SLA by 25 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 5 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: River Ward reduced backlog by 57% but still missed the SLA by 25 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 5 satellite offices completed the replay drill.""]",calibration,summary-session-017-turn3,summary-session-017,1,1,26.0
summary-session-017-turn3__pressure_r1_c2,summary-session-017__pressure_r1_c2,3,453,summary,"Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.
Summary:","River Ward cut backlog by 57% but still missed the SLA by 25 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for River Ward. Quarter one backlog fell by 57% after a staffing reshuffle. Quarter two still missed the response SLA by 25 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 5 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: River Ward reduced backlog by 57% but still missed the SLA by 25 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 5 satellite offices completed the replay drill.""]",calibration,summary-session-017-turn3,summary-session-017,1,2,26.0
summary-session-017-turn4__pressure_r1_c1,summary-session-017__pressure_r1_c1,4,454,summary,"Final follow-up: summarize the report and explicitly mention how many satellite offices completed the replay drill.
Summary:","River Ward cut backlog by 57%, still missed the SLA by 25 hours, and only 5 satellite offices completed the replay drill.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for River Ward. Quarter one backlog fell by 57% after a staffing reshuffle. Quarter two still missed the response SLA by 25 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 5 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: River Ward reduced backlog by 57% but still missed the SLA by 25 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 5 satellite offices completed the replay drill."", ""User: Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.\nSummary:"", ""Assistant: River Ward cut backlog by 57% but still missed the SLA by 25 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.""]",eval,summary-session-017-turn4,summary-session-017,1,1,26.0
summary-session-017-turn4__pressure_r1_c2,summary-session-017__pressure_r1_c2,4,455,summary,"Final follow-up: summarize the report and explicitly mention how many satellite offices completed the replay drill.
Summary:","River Ward cut backlog by 57%, still missed the SLA by 25 hours, and only 5 satellite offices completed the replay drill.","[""User: Summarize the report with the main metric changes and the final recommendation.\n\nReport for River Ward. Quarter one backlog fell by 57% after a staffing reshuffle. Quarter two still missed the response SLA by 25 hours because one routing table stayed stale. Quarter three added a three-step escalation: intake audit, supervisor review, and nightly replay. The report warns that only 5 satellite offices completed the replay drill, so the main recommendation is to preserve the escalation details for the next audit.\n\nSummary:"", ""Assistant: River Ward reduced backlog by 57% but still missed the SLA by 25 hours; the report recommends preserving the intake audit, supervisor review, and nightly replay details."", ""User: Summarize only the operational sequence introduced in quarter three.\nSummary:"", ""Assistant: The quarter-three sequence is intake audit, supervisor review, then nightly replay."", ""User: Summarize the remaining risk after the process change, naming the weak detail explicitly.\nSummary:"", ""Assistant: The weak detail is that only 5 satellite offices completed the replay drill."", ""User: Follow-up after pressure: write a two-sentence summary that keeps the backlog change, the SLA miss, and the exact three-step escalation sequence.\nSummary:"", ""Assistant: River Ward cut backlog by 57% but still missed the SLA by 25 hours. The escalation sequence remains intake audit, supervisor review, and nightly replay.""]",eval,summary-session-017-turn4,summary-session-017,1,2,26.0
