adapter,error,extra_builtin_request_fallback,extra_family,extra_note,extra_request_source,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.51,short,False,True,How many different types of entities exist in the dataset?,0.01416015625,kivi_2bit,,,longbench_qasper_000083,0.01416015625,calibration,qa_long_context,5.51
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.32,short,False,True,How much higher quality is the resulting annotated data?,0.013671875,kivi_2bit,,,longbench_qasper_000084,0.013671875,calibration,qa_long_context,5.32
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.895,short,False,True,How big is imbalance in analyzed corpora?,0.010009765625,kivi_2bit,,,longbench_qasper_000085,0.010009765625,calibration,qa_long_context,3.895
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.46,short,False,True,What dataset does this approach achieve state of the art results on?,0.0166015625,kivi_2bit,,,longbench_qasper_000086,0.0166015625,calibration,qa_long_context,6.46
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.465,short,False,True,What are strong baselines model is compared to?,0.011474609375,kivi_2bit,,,longbench_qasper_000087,0.011474609375,calibration,qa_long_context,4.465
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.23,short,False,True,What type of classifiers are used?,0.00830078125,kivi_2bit,,,longbench_qasper_000088,0.00830078125,calibration,qa_long_context,3.23
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.565,short,False,True,Which toolkits do they use?,0.006591796875,kivi_2bit,,,longbench_qasper_000089,0.006591796875,calibration,qa_long_context,2.565
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.085,short,False,True,On what datasets are experiments performed?,0.010498046875,kivi_2bit,,,longbench_qasper_000090,0.010498046875,calibration,qa_long_context,4.085
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.1350000000000002,short,False,True,what are the existing approaches?,0.008056640625,kivi_2bit,,,longbench_qasper_000091,0.008056640625,calibration,qa_long_context,3.1350000000000002
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.09,short,False,True,Do they use attention?,0.00537109375,kivi_2bit,,,longbench_qasper_000092,0.00537109375,calibration,qa_long_context,2.09
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.99,short,False,True,What datasets did they use for evaluation?,0.01025390625,kivi_2bit,,,longbench_qasper_000093,0.01025390625,calibration,qa_long_context,3.99
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.37,short,False,True,What sentiment classification dataset is used?,0.01123046875,kivi_2bit,,,longbench_qasper_000094,0.01123046875,calibration,qa_long_context,4.37
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.225,short,False,True,Were any of these tasks evaluated in any previous work?,0.013427734375,kivi_2bit,,,longbench_qasper_000095,0.013427734375,calibration,qa_long_context,5.225
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.18,short,False,True,Is datasets for sentiment analysis balanced?,0.0107421875,kivi_2bit,,,longbench_qasper_000096,0.0107421875,calibration,qa_long_context,4.18
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.42,short,False,True,What is the invertibility condition?,0.0087890625,kivi_2bit,,,longbench_qasper_000097,0.0087890625,calibration,qa_long_context,3.42
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.605,short,False,True,How does proposed qualitative annotation schema looks like?,0.014404296875,kivi_2bit,,,longbench_qasper_000098,0.014404296875,calibration,qa_long_context,5.605
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.42,short,False,True,what are the sizes of both datasets?,0.0087890625,kivi_2bit,,,longbench_qasper_000099,0.0087890625,calibration,qa_long_context,3.42
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.185,short,False,True,What are the baselines?,0.005615234375,kivi_2bit,,,longbench_qasper_000100,0.005615234375,eval,qa_long_context,2.185
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.94,short,False,True,Which natural language(s) are studied in this paper?,0.0126953125,kivi_2bit,,,longbench_qasper_000101,0.0126953125,eval,qa_long_context,4.94
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.705,short,False,True,What models are used in the experiment?,0.009521484375,kivi_2bit,,,longbench_qasper_000102,0.009521484375,eval,qa_long_context,3.705
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.365,short,False,True,Do the answered questions measure for the usefulness of the answer?,0.016357421875,kivi_2bit,,,longbench_qasper_000103,0.016357421875,eval,qa_long_context,6.365
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.99,short,False,True,what pretrained word embeddings were used?,0.01025390625,kivi_2bit,,,longbench_qasper_000104,0.01025390625,eval,qa_long_context,3.99
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.085,short,False,True,What were their results on the new dataset?,0.010498046875,kivi_2bit,,,longbench_qasper_000105,0.010498046875,eval,qa_long_context,4.085
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.89,short,False,True,What is the combination of rewards for reinforcement learning?,0.01513671875,kivi_2bit,,,longbench_qasper_000106,0.01513671875,eval,qa_long_context,5.89
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.605,short,False,True,What limitations do the authors demnostrate of their model?,0.014404296875,kivi_2bit,,,longbench_qasper_000107,0.014404296875,eval,qa_long_context,5.605
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.37,short,False,True,Which existing benchmarks did they compare to?,0.01123046875,kivi_2bit,,,longbench_qasper_000108,0.01123046875,eval,qa_long_context,4.37
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.515,short,False,True,What were their distribution results?,0.009033203125,kivi_2bit,,,longbench_qasper_000109,0.009033203125,eval,qa_long_context,3.515
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.705,short,False,True,How is the dataset of hashtags sourced?,0.009521484375,kivi_2bit,,,longbench_qasper_000110,0.009521484375,eval,qa_long_context,3.705
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.705,short,False,True,what accents are present in the corpus?,0.009521484375,kivi_2bit,,,longbench_qasper_000111,0.009521484375,eval,qa_long_context,3.705
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.1350000000000002,short,False,True,What can word subspace represent?,0.008056640625,kivi_2bit,,,longbench_qasper_000112,0.008056640625,eval,qa_long_context,3.1350000000000002
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.66,short,False,True,What baseline model is used?,0.0068359375,kivi_2bit,,,longbench_qasper_000113,0.0068359375,eval,qa_long_context,2.66
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.7,short,False,True,Is SemCor3.0 reflective of English language data in general?,0.0146484375,kivi_2bit,,,longbench_qasper_000114,0.0146484375,eval,qa_long_context,5.7
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.895,short,False,True,How big is Augmented LibriSpeech dataset?,0.010009765625,kivi_2bit,,,longbench_qasper_000115,0.010009765625,eval,qa_long_context,3.895
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.47,short,False,True,What dataset did they use?,0.00634765625,kivi_2bit,,,longbench_qasper_000116,0.00634765625,eval,qa_long_context,2.47
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.04,short,False,True,Do they use large or small BERT?,0.0078125,kivi_2bit,,,longbench_qasper_000117,0.0078125,eval,qa_long_context,3.04
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.65,short,False,True,Are the automatically constructed datasets subject to quality control?,0.01708984375,kivi_2bit,,,longbench_qasper_000118,0.01708984375,eval,qa_long_context,6.65
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.61,short,False,True,Are the images from a specific domain?,0.00927734375,kivi_2bit,,,longbench_qasper_000119,0.00927734375,eval,qa_long_context,3.61
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.5600000000000005,short,False,True,What was their performance on emotion detection?,0.01171875,kivi_2bit,,,longbench_qasper_000120,0.01171875,eval,qa_long_context,4.5600000000000005
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.42,short,False,True,What is the tagging scheme employed?,0.0087890625,kivi_2bit,,,longbench_qasper_000121,0.0087890625,eval,qa_long_context,3.42
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.18,short,False,True,Is Arabic one of the 11 languages in CoVost?,0.0107421875,kivi_2bit,,,longbench_qasper_000122,0.0107421875,eval,qa_long_context,4.18
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.895,short,False,True,How do they define robustness of a model?,0.010009765625,kivi_2bit,,,longbench_qasper_000123,0.010009765625,eval,qa_long_context,3.895
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.035,short,False,True,What other sentence embeddings methods are evaluated?,0.012939453125,kivi_2bit,,,longbench_qasper_000124,0.012939453125,eval,qa_long_context,5.035
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,7.885,short,False,True,What are method's improvements of F1 for NER task for English and Chinese datasets?,0.020263671875,kivi_2bit,,,longbench_qasper_000125,0.020263671875,eval,qa_long_context,7.885
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.75,short,False,True,On which tasks do they test their conflict method?,0.01220703125,kivi_2bit,,,longbench_qasper_000126,0.01220703125,eval,qa_long_context,4.75
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.895,short,False,True,Which baselines did they compare against?,0.010009765625,kivi_2bit,,,longbench_qasper_000127,0.010009765625,eval,qa_long_context,3.895
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.325,short,False,True,What is te core component for KBQA?,0.008544921875,kivi_2bit,,,longbench_qasper_000128,0.008544921875,eval,qa_long_context,3.325
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.755,short,False,True,What are the baseline models?,0.007080078125,kivi_2bit,,,longbench_qasper_000129,0.007080078125,eval,qa_long_context,2.755
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,7.98,short,False,True,Which methods are considered to find examples of biases and unwarranted inferences??,0.0205078125,kivi_2bit,,,longbench_qasper_000130,0.0205078125,eval,qa_long_context,7.98
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.85,short,False,True,What language do they explore?,0.00732421875,kivi_2bit,,,longbench_qasper_000131,0.00732421875,eval,qa_long_context,2.85
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.61,short,False,True,Which models did they experiment with?,0.00927734375,kivi_2bit,,,longbench_qasper_000132,0.00927734375,eval,qa_long_context,3.61
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.18,short,False,True,Do they report results only on English data?,0.0107421875,kivi_2bit,,,longbench_qasper_000133,0.0107421875,eval,qa_long_context,4.18
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.89,short,False,True,What summarization algorithms did the authors experiment with?,0.01513671875,kivi_2bit,,,longbench_qasper_000134,0.01513671875,eval,qa_long_context,5.89
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.035,short,False,True,What was the previous state of the art for this task?,0.012939453125,kivi_2bit,,,longbench_qasper_000135,0.012939453125,eval,qa_long_context,5.035
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.705,short,False,True,Which component is the least impactful?,0.009521484375,kivi_2bit,,,longbench_qasper_000136,0.009521484375,eval,qa_long_context,3.705
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.515,short,False,True,What is the corpus used for the task?,0.009033203125,kivi_2bit,,,longbench_qasper_000137,0.009033203125,eval,qa_long_context,3.515
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.655,short,False,True,Which 7 Indian languages do they experiment with?,0.011962890625,kivi_2bit,,,longbench_qasper_000138,0.011962890625,eval,qa_long_context,4.655
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.745,short,False,True,What is the model performance on target language reading comprehension?,0.017333984375,kivi_2bit,,,longbench_qasper_000139,0.017333984375,eval,qa_long_context,6.745
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,7.41,short,False,True,How big is the difference in performance between proposed model and baselines?,0.01904296875,kivi_2bit,,,longbench_qasper_000140,0.01904296875,eval,qa_long_context,7.41
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,8.74,short,False,True,How much improvement is gained from Adversarial Reward Augmented Maximum Likelihood (ARAML)?,0.0224609375,kivi_2bit,,,longbench_qasper_000141,0.0224609375,eval,qa_long_context,8.74
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,10.45,short,False,True,What evidence do the authors present that the model can capture some biases in data annotation and collection?,0.02685546875,kivi_2bit,,,longbench_qasper_000142,0.02685546875,eval,qa_long_context,10.45
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.08,short,False,True,Were other baselines tested to compare with the neural baseline?,0.015625,kivi_2bit,,,longbench_qasper_000143,0.015625,eval,qa_long_context,6.08
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.04,short,False,True,What is the size of the dataset?,0.0078125,kivi_2bit,,,longbench_qasper_000144,0.0078125,eval,qa_long_context,3.04
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.175,short,False,True,What are method improvements of F1 for paraphrase identification?,0.015869140625,kivi_2bit,,,longbench_qasper_000145,0.015869140625,eval,qa_long_context,6.175
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.185,short,False,True,What datasets are used?,0.005615234375,kivi_2bit,,,longbench_qasper_000146,0.005615234375,eval,qa_long_context,2.185
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,7.03,short,False,True,What data was presented to the subjects to elicit event-related responses?,0.01806640625,kivi_2bit,,,longbench_qasper_000147,0.01806640625,eval,qa_long_context,7.03
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.8,short,False,True,Which baselines are used for evaluation?,0.009765625,kivi_2bit,,,longbench_qasper_000148,0.009765625,eval,qa_long_context,3.8
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.275,short,False,True,What learning models are used on the dataset?,0.010986328125,kivi_2bit,,,longbench_qasper_000149,0.010986328125,eval,qa_long_context,4.275
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.085,short,False,True,What language model architectures are used?,0.010498046875,kivi_2bit,,,longbench_qasper_000150,0.010498046875,eval,qa_long_context,4.085
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.515,short,False,True,How are weights dynamically adjusted?,0.009033203125,kivi_2bit,,,longbench_qasper_000151,0.009033203125,eval,qa_long_context,3.515
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.94,short,False,True,What are the results from these proposed strategies?,0.0126953125,kivi_2bit,,,longbench_qasper_000152,0.0126953125,eval,qa_long_context,4.94
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.895,short,False,True,What does an individual model consist of?,0.010009765625,kivi_2bit,,,longbench_qasper_000153,0.010009765625,eval,qa_long_context,3.895
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.275,short,False,True,How is non-standard pronunciation identified?,0.010986328125,kivi_2bit,,,longbench_qasper_000154,0.010986328125,eval,qa_long_context,4.275
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.515,short,False,True,What is a semicharacter architecture?,0.009033203125,kivi_2bit,,,longbench_qasper_000155,0.009033203125,eval,qa_long_context,3.515
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.755,short,False,True,which languages are explored?,0.007080078125,kivi_2bit,,,longbench_qasper_000156,0.007080078125,eval,qa_long_context,2.755
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.275,short,False,True,How effective is their NCEL approach overall?,0.010986328125,kivi_2bit,,,longbench_qasper_000157,0.010986328125,eval,qa_long_context,4.275
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.47,short,False,True,Is the data de-identified?,0.00634765625,kivi_2bit,,,longbench_qasper_000158,0.00634765625,eval,qa_long_context,2.47
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.565,short,False,True,What was the baseline used?,0.006591796875,kivi_2bit,,,longbench_qasper_000159,0.006591796875,eval,qa_long_context,2.565
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.32,short,False,True,where did they obtain the annotated clinical notes from?,0.013671875,kivi_2bit,,,longbench_qasper_000160,0.013671875,eval,qa_long_context,5.32
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.18,short,False,True,Why masking words in the decoder is helpful?,0.0107421875,kivi_2bit,,,longbench_qasper_000161,0.0107421875,eval,qa_long_context,4.18
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.47,short,False,True,Which dataset do they use?,0.00634765625,kivi_2bit,,,longbench_qasper_000162,0.00634765625,eval,qa_long_context,2.47
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.185,short,False,True,What features are used?,0.005615234375,kivi_2bit,,,longbench_qasper_000163,0.005615234375,eval,qa_long_context,2.185
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.755,short,False,True,How is the dataset annotated?,0.007080078125,kivi_2bit,,,longbench_qasper_000164,0.007080078125,eval,qa_long_context,2.755
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.085,short,False,True,Which eight NER tasks did they evaluate on?,0.010498046875,kivi_2bit,,,longbench_qasper_000165,0.010498046875,eval,qa_long_context,4.085
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.515,short,False,True,How was the training data translated?,0.009033203125,kivi_2bit,,,longbench_qasper_000166,0.009033203125,eval,qa_long_context,3.515
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.895,short,False,True,What model did they use for their system?,0.010009765625,kivi_2bit,,,longbench_qasper_000167,0.010009765625,eval,qa_long_context,3.895
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.42,short,False,True,What was the baseline for this task?,0.0087890625,kivi_2bit,,,longbench_qasper_000168,0.0087890625,eval,qa_long_context,3.42
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.42,short,False,True,What baselines do they compare with?,0.0087890625,kivi_2bit,,,longbench_qasper_000169,0.0087890625,eval,qa_long_context,3.42
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.555,short,False,True,How is the political bias of different sources included in the model?,0.016845703125,kivi_2bit,,,longbench_qasper_000170,0.016845703125,eval,qa_long_context,6.555
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.655,short,False,True,Where does the ancient Chinese dataset come from?,0.011962890625,kivi_2bit,,,longbench_qasper_000171,0.011962890625,eval,qa_long_context,4.655
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.04,short,False,True,In what language are the tweets?,0.0078125,kivi_2bit,,,longbench_qasper_000172,0.0078125,eval,qa_long_context,3.04
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.1350000000000002,short,False,True,which chinese datasets were used?,0.008056640625,kivi_2bit,,,longbench_qasper_000173,0.008056640625,eval,qa_long_context,3.1350000000000002
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.99,short,False,True,How many layers does the UTCNN model have?,0.01025390625,kivi_2bit,,,longbench_qasper_000174,0.01025390625,eval,qa_long_context,3.99
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.325,short,False,True,what dataset is used in this paper?,0.008544921875,kivi_2bit,,,longbench_qasper_000175,0.008544921875,eval,qa_long_context,3.325
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.655,short,False,True,What are the clinical datasets used in the paper?,0.011962890625,kivi_2bit,,,longbench_qasper_000176,0.011962890625,eval,qa_long_context,4.655
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.845,short,False,True,What traditional linguistics features did they use?,0.012451171875,kivi_2bit,,,longbench_qasper_000177,0.012451171875,eval,qa_long_context,4.845
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,11.305,short,False,True,What metrics are used to establish that this makes chatbots more knowledgeable and better at learning and conversation?,0.029052734375,kivi_2bit,,,longbench_qasper_000178,0.029052734375,eval,qa_long_context,11.305
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,8.36,short,False,True,Do they employ their indexing-based method to create a sample of a QA Wikipedia dataset?,0.021484375,kivi_2bit,,,longbench_qasper_000179,0.021484375,eval,qa_long_context,8.36
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.325,short,False,True,Which sports clubs are the targets?,0.008544921875,kivi_2bit,,,longbench_qasper_000180,0.008544921875,eval,qa_long_context,3.325
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.945,short,False,True,What experiments are conducted?,0.007568359375,kivi_2bit,,,longbench_qasper_000181,0.007568359375,eval,qa_long_context,2.945
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.08,short,False,True,How does Gaussian-masked directional multi-head attention works?,0.015625,kivi_2bit,,,longbench_qasper_000182,0.015625,eval,qa_long_context,6.08
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.275,short,False,True,What types of social media did they consider?,0.010986328125,kivi_2bit,,,longbench_qasper_000183,0.010986328125,eval,qa_long_context,4.275
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.895,short,False,True,What are the network's baseline features?,0.010009765625,kivi_2bit,,,longbench_qasper_000184,0.010009765625,eval,qa_long_context,3.895
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.745,short,False,True,Which hyperparameters were varied in the experiments on the four tasks?,0.017333984375,kivi_2bit,,,longbench_qasper_000185,0.017333984375,eval,qa_long_context,6.745
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.515,short,False,True,What were the scores of their system?,0.009033203125,kivi_2bit,,,longbench_qasper_000186,0.009033203125,eval,qa_long_context,3.515
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.2800000000000002,short,False,True,How large is the corpus?,0.005859375,kivi_2bit,,,longbench_qasper_000187,0.005859375,eval,qa_long_context,2.2800000000000002
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,7.885,short,False,True,Is it possible to convert a cloze-style questions to a naturally-looking questions?,0.020263671875,kivi_2bit,,,longbench_qasper_000188,0.020263671875,eval,qa_long_context,7.885
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.04,short,False,True,What NLP tasks do they consider?,0.0078125,kivi_2bit,,,longbench_qasper_000189,0.0078125,eval,qa_long_context,3.04
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.655,short,False,True,What previous methods is their model compared to?,0.011962890625,kivi_2bit,,,longbench_qasper_000190,0.011962890625,eval,qa_long_context,4.655
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,8.455,short,False,True,How larger are the training sets of these versions of ELMo compared to the previous ones?,0.021728515625,kivi_2bit,,,longbench_qasper_000191,0.021728515625,eval,qa_long_context,8.455
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.18,short,False,True,How many sentences does the dataset contain?,0.0107421875,kivi_2bit,,,longbench_qasper_000192,0.0107421875,eval,qa_long_context,4.18
